pair,2017Q3,2017Q4
"('GIGM', 'SUNW')",False,False
"('TMO', 'AEP')",False,True
"('PRTA', 'TSLA')",False,False
"('APCX', 'AL')",False,False
"('DZSI', 'CETX')",False,False
"('TMPS', 'SC')",False,False
"('HLIT', 'LOV')",False,DISSOLVED
"('NLY', 'CREE')",False,False
"('RDI', 'CARO')",False,False
"('GMRE', 'QNST')",False,False
"('VRML', 'ATLO')",False,False
"('KDMN', 'ABAX')",False,True
"('QNST', 'AZRX')",False,False
"('TDY', 'VAC')",False,False
"('NXQ', 'LIVE')",False,False
"('AXE', 'FRGI')",False,False
"('HON', 'BLMN')",False,False
"('NUV', 'FCAP')",False,False
"('RPM', 'TDY')",False,False
"('AXE', 'FUSB')",False,False
"('SCHL', 'AVK')",False,False
"('ASUR', 'PG')",False,False
"('CADEX', 'PEG')",False,False
"('SYNA', 'CXO')",False,False
"('DHR', 'KR')",False,False
"('MBI', 'JPS')",False,False
"('FTLF', 'DMF')",False,False
"('BIVV', 'AMMJ')",False,False
"('FUN', 'A')",False,False
"('NCOM', 'NKG')",False,False
"('IOVA', 'OMC')",False,False
"('CAA', 'STRS')",False,False
"('SOR', 'CIIT')",False,False
"('ENSV', 'SC')",False,False
"('MS', 'ADI')",False,False
"('ATAX', 'WAT')",False,True
"('AIMC', 'FAX')",False,False
"('FISV', 'CZNC')",False,False
"('FIX', 'EGY')",False,False
"('ERH', 'OA')",False,False
"('AMH', 'HURC')",False,True
"('CABO', 'PFTI')",False,False
"('AMRH', 'SLB')",False,False
"('BBLS', 'TWNK')",False,False
"('MITT', 'DST')",False,False
"('ALEX', 'MEI')",False,False
"('FRT', 'DO')",False,False
"('NHS', 'CTSH')",False,False
"('TIPWX', 'EVC')",False,False
"('RMSL', 'BGC')",True,False
"('MFA', 'TTEC')",False,False
"('IR', 'DVN')",True,False
"('PNBK', 'ICUI')",False,False
"('UBFO', 'STI')",False,False
"('LAD', 'SMTC')",False,False
"('STXS', 'GLP')",False,False
"('VVUS', 'ROG')",False,False
"('EIGR', 'ALSN')",False,False
"('NE', 'QTNA')",False,False
"('SSI', 'SNDR')",False,False
"('TIPWX', 'RMBS')",False,False
"('MMU', 'DSE')",False,False
"('YPPN', 'ACER')",False,True
"('JBHT', 'BTN')",False,False
"('CIEN', 'TDY')",False,False
"('PTGX', 'MCY')",False,False
"('CVCO', 'NAN')",False,False
"('TRN', 'ICFI')",False,False
"('MO', 'AVK')",False,False
"('TREE', 'HNI')",False,False
"('MOH', 'AWK')",False,False
"('NSSC', 'ATLS')",False,False
"('MEI', 'PRCP')",False,False
"('SAL', 'SQ')",False,False
"('SNPS', 'EKSO')",True,False
"('DZSI', 'MRK')",False,False
"('MOH', 'BGFV')",False,False
"('FTNT', 'VERI')",False,False
"('PARR', 'JHB')",False,False
"('WNEB', 'RMR')",False,False
"('NOVN', 'HCSG')",False,False
"('TDW', 'GHY')",False,False
"('PFMT', 'CETX')",False,False
"('CACI', 'PRPO')",False,False
"('MMLP', 'DOOR')",False,False
"('WSTRF', 'HGEN')",False,False
"('ROL', 'PFSW')",False,False
"('COLM', 'ESQ')",False,False
"('ROP', 'NVIV')",False,False
"('PTN', 'KFY')",False,False
"('PGR', 'AA')",False,False
"('SRG', 'NSP')",False,False
"('IVZ', 'BMRC')",False,False
"('MOST', 'RPMT')",False,True
"('GLBZ', 'MTD')",False,False
"('CTG', 'NQP')",False,False
"('CYCC', 'ALOG')",False,False
"('STC', 'PLRM')",False,False
"('PFTI', 'CLSN')",False,False
"('LZB', 'CZNC')",False,False
"('NTG', 'MNRO')",False,False
"('HBAN', 'MSI')",False,False
"('MMLP', 'SCON')",False,False
"('KMM', 'NGVC')",False,False
"('CHK', 'NJV')",False,False
"('SAFE', 'NBIX')",False,True
"('CINF', 'VBTX')",False,False
"('MBFI', 'FLXS')",False,False
"('SRI', 'PDCO')",False,False
"('MGP', 'TZOO')",False,False
"('CAAS', 'YPPN')",False,False
"('XENE', 'WKHS')",False,False
"('RAVE', 'MYO')",False,False
"('PLXS', 'WEYS')",False,False
"('TTGT', 'EXC')",False,False
"('ONB', 'VEND')",False,False
"('FRTG', 'FBIO')",False,False
"('PFMT', 'NVEC')",False,False
"('PRTA', 'USDP')",False,False
"('CLI', 'QUOT')",False,False
"('NOVC', 'OPRX')",True,False
"('WTR', 'IESC')",False,False
"('SXT', 'UAA')",False,False
"('RNWK', 'CTIC')",False,False
"('DXCM', 'JHY')",False,False
"('XOM', 'NPK')",False,False
"('OBLN', 'SPRT')",False,False
"('CERC', 'CEQP')",True,False
"('BJRI', 'ASTE')",False,False
"('PBPB', 'USRM')",False,False
"('USEG', 'CSV')",False,False
"('TREE', 'STKL')",False,False
"('XNCR', 'AGR')",False,False
"('PGCG', 'XCRA')",False,False
"('TDOC', 'CLCN')",False,False
"('ABT', 'DHI')",False,False
"('JMLP', 'SRTS')",False,False
"('TWN', 'SLNO')",False,False
"('FAF', 'LB')",False,False
"('ALJJ', 'WRD')",False,False
"('GWRS', 'HOFT')",False,False
"('INFO', 'EQR')",False,False
"('NEWR', 'BRQS')",False,False
"('FBNC', 'FFIV')",False,False
"('AMS', 'TTEC')",False,False
"('FLT', 'PINC')",False,False
"('QQQX', 'TMP')",False,False
"('WIZD', 'CLMT')",False,False
"('PF', 'CAFD')",False,False
"('MWBC', 'GS')",False,False
"('ARLP', 'STX')",False,False
"('OTIC', 'HDSN')",False,False
"('MOH', 'MYOK')",False,False
"('AEL', 'SR')",False,False
"('EBSB', 'ENRT')",False,False
"('ACOR', 'TEN')",False,False
"('ACTA', 'NBIX')",False,False
"('NWS', 'MFON')",False,False
"('BCLI', 'DO')",False,False
"('CBAY', 'CCEL')",False,False
"('WDR', 'MUX')",False,False
"('PPBI', 'HLWD')",False,False
"('PAYX', 'UNM')",False,False
"('ENS', 'CSCO')",False,False
"('TWMC', 'MXE')",False,True
"('WES', 'ST')",False,False
"('CRCM', 'DRQ')",False,True
"('AVP', 'ALBO')",False,False
"('DISH', 'SQBG')",False,False
"('PFG', 'IRWD')",False,False
"('GBLI', 'AGFS')",False,False
"('IRTC', 'TTI')",False,False
"('MON', 'GMS')",False,False
"('BBGI', 'FBIZ')",False,False
"('WNC', 'INGR')",False,False
"('FBNC', 'CCRN')",False,False
"('RIGL', 'USAC')",False,False
"('CIDM', 'BLPH')",False,False
"('FCNCA', 'DSS')",False,False
"('ANCB', 'MMM')",False,False
"('BSQR', 'HPI')",False,False
"('HY', 'SYPR')",False,False
"('CRAI', 'FFKT')",False,False
"('SBI', 'SGRY')",False,False
"('ESSA', 'SYNL')",True,False
"('BKE', 'HST')",False,False
"('TBI', 'RRR')",False,False
"('EGAN', 'NBY')",False,False
"('CTLT', 'DCOM')",False,False
"('CREE', 'PRAH')",False,False
"('ARCW', 'BRKS')",False,False
"('MCY', 'ADP')",False,False
"('SNCR', 'SFNC')",False,False
"('HPF', 'LVS')",False,False
"('PWON', 'CLSD')",False,False
"('COHU', 'FRTA')",False,False
"('ITI', 'RFP')",False,False
"('FTMR', 'BKYI')",False,False
"('MED', 'CGNX')",False,False
"('NBLX', 'NK')",False,True
"('DOV', 'NMZ')",False,False
"('RUBI', 'VVV')",False,False
"('LNCE', 'KALV')",False,False
"('AWH', 'AWI')",False,False
"('ARDX', 'NOG')",False,True
"('MNP', 'THST')",False,False
"('FCCY', 'MG')",False,False
"('AGIO', 'WVE')",False,False
"('MU', 'CLI')",False,False
"('SPB', 'MLI')",False,False
"('BOOM', 'SNOA')",False,False
"('WHLR', 'ENVA')",False,False
"('INSM', 'CAC')",False,False
"('AIT', 'ACRS')",False,False
"('CUB', 'IPDN')",False,False
"('EXPO', 'GWRE')",False,False
"('STLD', 'PCRX')",False,False
"('ODC', 'FRT')",False,False
"('GNC', 'LCM')",False,True
"('NTG', 'M??????')",False,False
"('SXC', 'WDC')",False,False
"('AXTI', 'UGI')",False,False
"('FDEU', 'LAD')",False,False
"('CRTO', 'CLDX')",False,False
"('IMGN', 'SMRT')",False,True
"('AJG', 'RLJE')",False,False
"('ULTA', 'INNV')",False,False
"('ACIW', 'KLIC')",False,False
"('VVV', 'ICE')",False,True
"('TBPH', 'RVSB')",False,False
"('GS', 'PROV')",False,False
"('PRTS', 'SHAK')",False,False
"('QRVO', 'YORW')",False,False
"('GLBZ', 'AIZ')",False,False
"('CTB', 'DOV')",False,False
"('CLH', 'DENR')",False,False
"('RNDB', 'OPRX')",False,False
"('AMC', 'WRE')",False,False
"('CRI', 'CSX')",False,False
"('ABBV', 'HWCC')",False,True
"('MIDD', 'GPC')",False,False
"('STRT', 'ILMN')",False,False
"('TDC', 'MRK')",False,False
"('RCII', 'STMP')",False,False
"('EVY', 'IMMR')",False,False
"('ABM', 'BKE')",False,False
"('FMNB', 'TWER')",False,False
"('BLBD', 'PAYC')",False,False
"('EMCF', 'CSWI')",True,False
"('PHH', 'GPC')",False,False
"('TRN', 'OXM')",False,False
"('ALCO', 'SFHI')",False,False
"('SPXC', 'RF')",False,False
"('TNET', 'PODD')",False,False
"('MCBC', 'DTRM')",False,False
"('KRC', 'GRUB')",True,False
"('NOVC', 'PAG')",False,False
"('PNW', 'ANCX')",False,False
"('SSTK', 'LYB')",False,False
"('BWFG', 'MAGE')",False,False
"('NVAX', 'GLP')",False,False
"('RDUS', 'NSH')",False,False
"('ESCA', 'TSE')",False,False
"('NOC', 'VMC')",False,False
"('TRTN', 'SNCR')",False,False
"('BGR', 'VERU')",False,False
"('RNST', 'LVS')",False,False
"('SRT', 'MYO')",False,False
"('AWH', 'ANTH')",False,False
"('PVAC', 'CNXN')",False,False
"('ATRA', 'MPC')",False,False
"('MGEN', 'CYTR')",False,False
"('CVA', 'GDOT')",False,False
"('CNMD', 'AXDX')",False,False
"('DMLP', 'FOGO')",False,False
"('SIG', 'VNCE')",False,False
"('HUBG', 'BUFF')",False,False
"('LUV', 'DEL')",False,False
"('BDN', 'ATNI')",False,False
"('APRN', 'ASTE')",False,False
"('SREV', 'S')",False,False
"('KEYW', 'AVEO')",True,DISSOLVED
"('USEG', 'THG')",False,False
"('ETP', 'XRM')",False,False
"('AGFS', 'DSNY')",False,False
"('BKH', 'CTMX')",False,False
"('SBCF', 'RST')",True,False
"('CNXR', 'QURE')",False,False
"('PARR', 'VTGN')",False,False
"('VECO', 'ESGR')",False,False
"('MMMB', 'SBFM')",True,False
"('KTWO', 'PI')",False,False
"('AMPH', 'BHB')",False,False
"('ESNC', 'FLIC')",False,False
"('CLI', 'CVLY')",False,False
"('BTCS', 'CAMP')",False,False
"('FF', 'UTG')",False,False
"('UVSP', 'TNAV')",False,False
"('GLBZ', 'MAA')",True,False
"('FGBI', 'EAT')",False,False
"('DSS', 'CYTR')",False,False
"('IPHI', 'TSC')",False,False
"('HD', 'EPAM')",False,False
"('SYNL', 'KTOS')",False,False
"('YUMC', 'ARW')",False,False
"('RNP', 'GF')",False,False
"('IRWD', 'ENVA')",False,False
"('POPE', 'CRVW')",False,True
"('MPV', 'AGFS')",True,False
"('PARR', 'PG')",False,False
"('ANAB', 'PAG')",False,False
"('HMTA', 'ATRA')",False,False
"('MEIP', 'FTV')",False,False
"('TRXC', 'JGH')",False,False
"('DFFN', 'ISBA')",False,False
"('ECOL', 'PDT')",False,False
"('BKGM', 'TNAV')",False,False
"('EPZM', 'SIGM')",False,False
"('DIAX', 'CDE')",False,False
"('WBC', 'HSKA')",False,True
"('HLIT', 'MTW')",False,True
"('GDDY', 'VNOM')",False,False
"('BGT', 'AIG')",False,True
"('JASN', 'CMCO')",False,False
"('AMNB', 'RGT')",False,False
"('KEYW', 'RESN')",False,DISSOLVED
"('TCBI', 'HLX')",False,False
"('ZIXI', 'UIHC')",False,False
"('BLD', 'ES')",False,False
"('ZBH', 'BWXT')",False,False
"('HBIO', 'IDN')",False,False
"('LKQ', 'HRL')",False,False
"('EFR', 'AXAS')",True,False
"('SRCH', 'NHA')",False,True
"('STAY', 'WHG')",False,False
"('CLW', 'SINO')",False,False
"('PIR', 'MHH')",False,False
"('RHP', 'ZAIS')",False,False
"('WTFC', 'FRGI')",False,False
"('CCD', 'ENSG')",False,False
"('AAON', 'KBR')",False,False
"('SFE', 'ANET')",False,False
"('JRS', 'CUB')",False,False
"('GLAD', 'KLDX')",False,False
"('WSR', 'FMBH')",False,False
"('ASPN', 'AOSL')",False,False
"('SXI', 'ERH')",False,False
"('ASIX', 'PHIL')",False,False
"('CGO', 'LPG')",True,False
"('AIG', 'LKSD')",False,False
"('CIDM', 'GEMP')",True,False
"('PIM', 'DSL')",True,False
"('TWTR', 'DYNR')",False,False
"('SITO', 'STLD')",False,False
"('RUN', 'IRIX')",False,True
"('PSB', 'ALOG')",False,False
"('OSBC', 'EOG')",False,False
"('KMX', 'ISIG')",False,False
"('WING', 'MNP')",False,False
"('ENPH', 'DRI')",False,False
"('AWK', 'DOOR')",False,False
"('COTV', 'AVEO')",False,False
"('NATI', 'TNRG')",False,False
"('CUBE', 'PRTA')",False,False
"('GLUU', 'MTSI')",False,False
"('NID', 'CMS')",False,False
"('NJR', 'SLG')",False,False
"('FNBG', 'VER')",False,False
"('LADR', 'CLB')",False,True
"('GRIF', 'JFR')",False,False
"('ENCR', 'NKG')",False,False
"('INFU', 'JNPR')",False,True
"('NMT', 'CDZI')",False,True
"('REAC', 'WGO')",False,True
"('TPC', 'AWRE')",False,False
"('WVE', 'FSFG')",False,False
"('FHN', 'MNTA')",False,False
"('BCO', 'CATO')",False,False
"('LYB', 'CVX')",False,False
"('APCX', 'PRSC')",False,False
"('HOPE', 'A')",False,False
"('SMSI', 'BDX')",False,False
"('EVN', 'SFBC')",False,False
"('CAA', 'NBIX')",False,False
"('SXI', 'HA')",False,False
"('ARQL', 'SBCF')",False,False
"('INOV', 'BIIB')",False,False
"('NETE', 'IIIN')",False,False
"('PF', 'MNTR')",False,False
"('CVNA', 'QSEP')",False,False
"('BRQS', 'PAGP')",False,False
"('IVC', 'OA')",False,False
"('ONCS', 'BG')",False,False
"('HR', 'AXDX')",False,False
"('RTNB', 'FMBI')",False,False
"('CBH', 'GENC')",False,False
"('GTHX', 'PLD')",False,False
"('HAFC', 'HWCC')",False,False
"('BHE', 'CLH')",False,True
"('HPI', 'KND')",False,False
"('MNKD', 'ORA')",False,False
"('MED', 'TWTR')",False,False
"('CBL', 'TOMZ')",False,False
"('PLUG', 'CSL')",False,False
"('PGTI', 'SWK')",False,False
"('PRK', 'III')",False,False
"('IGEN', 'EEX')",False,False
"('SGMO', 'PKTX')",False,False
"('NSTG', 'PRTS')",False,False
"('UCTT', 'LBRDA')",False,False
"('WVE', 'OVBC')",False,False
"('HUSA', 'ISIG')",False,False
"('CWT', 'NAD')",False,False
"('GHM', 'WRD')",False,False
"('SCHL', 'ATLS')",False,False
"('GPP', 'TWX')",False,False
"('SKX', 'SKY')",False,False
"('QTWO', 'SANW')",False,False
"('CUBE', 'GURE')",False,False
"('JLL', 'UNB')",False,False
"('SLM', 'LSCG')",False,False
"('TPVG', 'TTEN')",False,False
"('UG', 'BRN')",False,False
"('CBI', 'BGH')",False,False
"('ENCR', 'SLGD')",False,False
"('NUE', 'CLSH')",False,False
"('TRTN', 'BNED')",False,False
"('BIF', 'SNV')",False,False
"('KDMN', 'FTV')",False,True
"('STI', 'BXMX')",False,False
"('CBAY', 'FITB')",False,False
"('XLNX', 'FEYE')",False,False
"('WAT', 'AEGN')",False,False
"('RPD', 'ABAX')",False,False
"('PEBO', 'CPRT')",False,False
"('MMLP', 'IESC')",False,False
"('APRN', 'MTB')",True,False
"('USA', 'INDB')",False,False
"('GEL', 'GARS')",False,False
"('MTDR', 'NVFY')",False,False
"('COO', 'CFG')",False,False
"('STAY', 'VIAV')",False,False
"('PRLB', 'SMTC')",False,False
"('CANN', 'LEAI')",True,False
"('DIOD', 'MPC')",False,False
"('HPE', 'WSTRF')",False,False
"('RMAX', 'RE')",False,False
"('HPI', 'DD')",False,False
"('FCCO', 'LW')",False,False
"('NWBB', 'LEO')",False,False
"('NXP', 'LGND')",False,False
"('CAPL', 'LTRE')",False,False
"('OMN', 'RIF')",False,False
"('DKL', 'SELB')",False,False
"('RPMT', 'RNG')",False,False
"('IHRC', 'VRTX')",False,False
"('AKRX', 'WEX')",False,False
"('ISR', 'SCVL')",False,False
"('IT', 'KIM')",False,False
"('BIVV', 'VLO')",False,False
"('CMG', 'BKIT')",False,False
"('SRPT', 'ALJJ')",False,False
"('AYTU', 'SHAK')",False,False
"('ENT', 'EXLS')",False,False
"('EMGC', 'OPGN')",False,False
"('HALL', 'ODP')",False,False
"('MCFT', 'WAYN')",False,True
"('FSS', 'KEQU')",False,False
"('FNJN', 'PFIS')",False,True
"('NMS', 'MRNS')",True,False
"('BANX', 'FBP')",False,False
"('MBI', 'TOL')",False,False
"('JFIL', 'NYV')",False,False
"('EOS', 'GLRE')",False,False
"('SRCL', 'FLIC')",False,False
"('NIM', 'NXN')",False,False
"('MINI', 'LSCC')",False,False
"('GIGM', 'NH')",False,False
"('NSPR', 'VERU')",False,False
"('IVC', 'CYRX')",False,False
"('USAT', 'PZZA')",False,False
"('TWTR', 'CRY')",False,False
"('FTNT', 'SKX')",False,False
"('EPM', 'FCPT')",False,False
"('ARCB', 'STWD')",False,False
"('MTSC', 'SEDG')",False,False
"('MEI', 'IFF')",False,False
"('TCBI', 'SCVL')",False,False
"('CPFH', 'AKRX')",False,False
"('GWW', 'MLP')",False,False
"('ANH', 'WISH')",True,False
"('BGIO', 'AXR')",True,False
"('HAS', 'MERC')",False,False
"('RDN', 'TURN')",False,False
"('KAMN', 'VLY')",False,False
"('FSLR', 'CORVF')",False,False
"('ASIX', 'KEM')",False,False
"('RDUS', 'CCK')",False,False
"('HWCC', 'PLRM')",False,False
"('CLNE', 'SSP')",False,False
"('NLS', 'CME')",False,False
"('HSC', 'BRKL')",False,False
"('WEX', 'WTER')",False,False
"('ASNB', 'FCCY')",False,False
"('SPTN', 'CTDH')",False,False
"('VTA', 'RRTS')",False,False
"('MBCN', 'GROW')",False,False
"('YUM', 'NEON')",False,False
"('IBP', 'PFLEX')",False,False
"('AMPE', 'ATRI')",False,False
"('CAR', 'RSYS')",False,False
"('SYNC', 'SPOK')",False,False
"('HLI', 'RA')",False,False
"('AAOI', 'SD')",False,False
"('MGM', 'TNAV')",False,False
"('CVS', 'ASTI')",False,False
"('ETSY', 'PURE')",False,False
"('ROG', 'ELVT')",False,False
"('HP', 'MPAA')",False,False
"('BYD', 'WOR')",False,False
"('ABMD', 'SOI')",False,False
"('CFMS', 'JOUT')",False,False
"('ADMS', 'PHX')",False,False
"('MLSS', 'USAP')",False,False
"('PTI', 'LMNR')",False,False
"('IEP', 'BRG')",False,False
"('FDX', 'ALLY')",False,False
"('MKTX', 'LEO')",False,False
"('MTOR', 'PLT')",False,False
"('CTR', 'CNFR')",False,False
"('PEBK', 'VNCE')",False,False
"('CEM', 'LTBR')",False,False
"('TCBI', 'MTSC')",False,False
"('IRTC', 'CENT')",False,False
"('FISV', 'IPI')",False,False
"('ARQL', 'ACOR')",False,False
"('SIG', 'AA')",False,False
"('RDUS', 'EHTH')",False,False
"('HTZ', 'MSON')",False,False
"('CVG', 'GLFH')",False,False
"('GEL', 'ZION')",False,False
"('HWKN', 'ADNT')",False,False
"('AE', 'HSTM')",False,True
"('PSIX', 'GLYC')",False,False
"('LIND', 'TRTN')",False,False
"('HSKA', 'NSP')",False,False
"('LB', 'HGV')",False,False
"('JNJ', 'GLBZ')",False,False
"('XEC', 'JHB')",False,False
"('RYAM', 'BWEN')",True,False
"('K', 'MCEP')",False,False
"('NFX', 'MDLZ')",False,False
"('TWTR', 'WBA')",False,False
"('WABC', 'WTS')",False,False
"('SSI', 'UUUU')",False,False
"('DUK', 'CCOP')",False,False
"('GBX', 'PRCP')",False,False
"('ETKR', 'TCO')",False,False
"('JCAP', 'ALJJ')",False,False
"('MDC', 'HMTV')",False,False
"('MSRT', 'BBN')",False,False
"('PTLA', 'PCF')",False,True
"('HPE', 'ZMTP')",False,False
"('MSGN', 'LAWS')",False,False
"('WVE', 'NH')",False,False
"('SSI', 'MCRB')",False,False
"('QTNA', 'AMP')",False,False
"('CPRX', 'FEYE')",False,False
"('PDLI', 'TROW')",False,False
"('SON', 'MEI')",False,False
"('GABC', 'ANAT')",False,False
"('MOH', 'DVN')",False,False
"('XEL', 'MBRX')",False,False
"('VRML', 'TESS')",False,False
"('UBA', 'SVVC')",False,False
"('LM', 'NOW')",False,False
"('TEP', 'CBU')",False,False
"('SYRS', 'ORCL')",False,False
"('BAX', 'VLGEA')",False,False
"('EGN', 'MNTA')",False,False
"('PFIS', 'FLL')",False,False
"('ESCA', 'LOAN')",False,False
"('PNK', 'CYBE')",False,False
"('PENC', 'FORR')",False,True
"('PII', 'TMST')",False,False
"('NEO', 'CHCT')",False,False
"('DKS', 'NAV')",False,False
"('RL', 'FRPH')",False,False
"('APOG', 'OFIX')",False,False
"('MDCL', 'EXC')",False,False
"('INSW', 'VBFC')",False,False
"('MCHX', 'NEWR')",False,False
"('NDLS', 'RFP')",False,False
"('HWBK', 'SUP')",True,False
"('LOW', 'CORT')",False,False
"('FFWM', 'SLGD')",False,False
"('HFBL', 'BMS')",True,False
"('JAGX', 'MOH')",False,False
"('KMG', 'PG')",False,False
"('MWA', 'AB')",False,False
"('TROW', 'HGV')",False,False
"('NSPX', 'CARA')",False,False
"('ZBH', 'BGR')",False,False
"('PTC', 'LOGM')",True,False
"('TDNT', 'PPBI')",False,False
"('ENT', 'CLSN')",False,True
"('GMRE', 'BPFH')",False,False
"('BREW', 'TTEN')",False,False
"('CCI', 'FNHC')",False,False
"('CNO', 'POR')",False,False
"('JRS', 'AZZ')",False,False
"('PESI', 'TECD')",True,False
"('CNC', 'SITE')",False,False
"('CCEL', 'SUMR')",False,False
"('GES', 'CWT')",False,True
"('OMC', 'SHLX')",False,False
"('SAFE', 'AYTU')",False,False
"('PNM', 'CMCSA')",False,False
"('UIS', 'HGV')",False,False
"('CLDT', 'MMD')",False,False
"('FTF', 'COG')",False,False
"('TTNP', 'EXAS')",False,False
"('MUE', 'BAC')",False,False
"('BOLD', 'XOM')",False,False
"('ATKR', 'OMCL')",False,False
"('RCII', 'AVA')",False,False
"('GNTX', 'FRME')",False,False
"('NS', 'INTX')",False,False
"('NCSM', 'PTGX')",False,False
"('SRNA', 'SUME')",False,False
"('ALGN', 'LIVN')",False,False
"('TG', 'WMGI')",False,False
"('AHGP', 'HON')",True,False
"('TCRD', 'LHCG')",False,False
"('STXS', 'AXL')",False,False
"('MC', 'ERA')",False,False
"('CVCY', 'MLP')",False,False
"('JAKK', 'KS')",False,False
"('ECOL', 'LCI')",False,False
"('CUI', 'RLI')",False,False
"('RSG', 'AMAR')",False,False
"('ON', 'CONN')",False,False
"('AVB', 'CZWI')",False,False
"('NAVB', 'CPWR')",False,False
"('EMAN', 'AMAR')",False,False
"('GKOS', 'UNIT')",False,False
"('PZZA', 'IMMR')",False,False
"('NAN', 'MTB')",False,False
"('ITGR', 'LGND')",False,False
"('BKE', 'LEDS')",False,False
"('UTX', 'RMAX')",False,False
"('SCYX', 'SHAK')",False,False
"('NVDA', 'FRGI')",False,False
"('EAD', 'TSLA')",False,False
"('MX', 'ACIA')",False,False
"('EW', 'MPX')",False,False
"('COO', 'NR')",False,False
"('PBH', 'APOG')",False,False
"('DRQ', 'W')",False,False
"('NURO', 'RE')",False,True
"('NBB', 'TPX')",False,False
"('FOGO', 'AYTU')",True,False
"('MSG', 'CSTR')",False,False
"('WNEB', 'HUBB')",False,False
"('AMNB', 'CMG')",False,False
"('WTI', 'NOC')",False,False
"('ACC', 'DRI')",False,False
"('KMPR', 'TEN')",False,False
"('TIVO', 'BX')",False,False
"('FI', 'INST')",False,False
"('AMD', 'CIVB')",False,False
"('CHD', 'NVFY')",False,False
"('MOH', 'INTL')",False,DISSOLVED
"('USNA', 'CYTK')",False,False
"('HCA', 'ECPG')",False,False
"('NEXT', 'DVA')",False,False
"('GLDD', 'POWI')",False,False
"('YRCW', 'REG')",False,False
"('RGNX', 'CBSH')",False,False
"('NTWK', 'LRCX')",False,False
"('GBT', 'AMSF')",False,False
"('AUBN', 'WVE')",False,False
"('CAMP', 'SHEN')",False,False
"('MACK', 'FEIM')",False,False
"('ACRX', 'BOJA')",False,False
"('ITW', 'ALLY')",False,False
"('SBCF', 'REED')",False,False
"('SLCT', 'RRC')",True,False
"('ESRT', 'MYGN')",True,False
"('PKG', 'FREVS')",False,False
"('AEXE', 'SBI')",False,False
"('ECOL', 'PMTS')",False,False
"('ATEC', 'PRTY')",False,False
"('SYBX', 'ADP')",False,False
"('ALT', 'NXP')",False,False
"('TPZ', 'BRKS')",False,False
"('MTG', 'ADP')",False,False
"('EDGW', 'NAVB')",False,False
"('RH', 'VBIV')",False,False
"('ESSA', 'XRX')",False,False
"('REXR', 'SINO')",False,False
"('SAL', 'CFFN')",False,False
"('HII', 'IMAX')",False,True
"('AEL', 'NVFY')",False,False
"('LUVU', 'FICO')",True,False
"('ASIX', 'RYAM')",False,True
"('CE', 'FRGI')",False,True
"('ROK', 'PEG')",False,False
"('SHLO', 'CMO')",False,False
"('ULTA', 'CW')",False,False
"('ACM', 'CNX')",False,False
"('ODC', 'PRI')",False,False
"('BRKR', 'JUNO')",False,False
"('PRTK', 'NWE')",False,False
"('KDMN', 'SNSS')",False,False
"('TYL', 'CLI')",True,False
"('UTX', 'CHEF')",False,False
"('VNO', 'ATO')",False,False
"('TPZ', 'EACO')",False,False
"('ETX', 'NDLS')",False,False
"('TKR', 'ALG')",False,False
"('MKTX', 'WAFD')",False,False
"('INFU', 'WLK')",True,False
"('WVVI', 'FBIZ')",False,False
