pair,2018Q1,2018Q2
"('TGTX', 'ASMB')",False,False
"('LEA', 'LB')",True,False
"('XRAY', 'THFF')",False,False
"('CNBKA', 'VNO')",False,False
"('ZFGN', 'RCII')",False,False
"('CHFN', 'MLHR')",False,False
"('HLYK', 'ETP')",False,False
"('QUAD', 'NDAQ')",False,False
"('SWCH', 'DGLY')",False,False
"('BKK', 'MERC')",False,False
"('AXS', 'HTGC')",False,False
"('PRAH', 'HOG')",False,False
"('DLR', 'NAV')",False,False
"('UWN', 'PRTK')",False,False
"('OMP', 'MXIM')",False,False
"('P', 'FCCY')",False,False
"('IVAC', 'NXP')",False,False
"('AMKR', 'BOCH')",False,False
"('IPI', 'NCLH')",False,False
"('GIFI', 'AVID')",False,False
"('APT', 'MSI')",False,False
"('AAON', 'ARCH')",False,False
"('GIS', 'CAMP')",False,False
"('CTBI', 'MAR')",False,False
"('EYE', 'UDR')",False,False
"('USFD', 'RGCO')",False,False
"('FBIZ', 'ACC')",False,False
"('AXTA', 'PROM')",False,False
"('HUM', 'SAIC')",False,False
"('RVSB', 'KLIC')",False,False
"('TENX', 'ALPN')",False,True
"('MCK', 'UE')",False,False
"('ULH', 'SACH')",False,False
"('MTH', 'ATI')",False,False
"('EXR', 'RSYS')",False,False
"('OPTT', 'BIIB')",False,False
"('WARM', 'EQC')",False,False
"('BKYI', 'SNV')",False,False
"('BMRC', 'SGRY')",False,False
"('YELP', 'VICR')",False,False
"('CLW', 'QTRX')",False,False
"('NOA', 'TCFC')",False,False
"('SGC', 'SOI')",False,False
"('RLH', 'CVLT')",False,False
"('TXMD', 'DVD')",False,False
"('EGAN', 'SATS')",False,False
"('TCF', 'URG')",False,False
"('VVI', 'SRE')",False,False
"('AERI', 'ABUS')",False,False
"('HHC', 'DHF')",False,False
"('ABR', 'RHNO')",False,False
"('NNUP', 'NSL')",False,False
"('BGCP', 'MCN')",False,False
"('CNFR', 'PWOD')",True,False
"('NOA', 'HDSN')",False,False
"('DYN', 'BLMT')",False,DISSOLVED
"('BSTN', 'RHE')",False,False
"('BLH', 'INNV')",True,False
"('HTLF', 'DFFN')",False,False
"('KMB', 'NCB')",False,False
"('SSNC', 'APD')",False,False
"('SUM', 'RGR')",False,False
"('CBAN', 'KRA')",False,True
"('TGI', 'TSLF')",False,False
"('LAND', 'PANL')",False,True
"('TPRE', 'PFBI')",False,False
"('HP', 'MLR')",False,False
"('PNW', 'CAG')",False,False
"('NHS', 'IMMR')",False,False
"('RBA', 'BCOR')",False,False
"('CANB', 'COST')",False,False
"('ACER', 'EOI')",False,False
"('COF', 'PSIX')",False,False
"('CETY', 'LIND')",False,False
"('MITK', 'BRO')",False,False
"('BANC', 'SEAS')",False,False
"('PKTX', 'CC')",False,False
"('THG', 'HABT')",False,False
"('AIR', 'GLYE')",False,False
"('PSF', 'HALL')",False,False
"('PPL', 'DAR')",False,False
"('AQMS', 'FHB')",False,False
"('AVP', 'ADES')",False,False
"('OCN', 'CSL')",False,False
"('ACRX', 'WNC')",False,False
"('PE', 'MODN')",False,False
"('NGVC', 'DDR')",False,False
"('LIVX', 'MNRO')",True,True
"('SASR', 'NOC')",False,False
"('EXPO', 'NVCR')",False,False
"('AHGP', 'CVX')",False,DISSOLVED
"('MFSF', 'MEN')",False,False
"('GLUU', 'MPX')",False,False
"('FNF', 'GEOS')",False,False
"('CHCO', 'FC')",False,False
"('EPM', 'PEN')",False,False
"('SMTX', 'MDRX')",False,False
"('SBT', 'WM')",False,False
"('RBNC', 'ANTM')",True,False
"('MXE', 'INLX')",False,True
"('JBL', 'EME')",False,False
"('LINC', 'ITIC')",False,False
"('FDP', 'AXP')",False,False
"('TRIP', 'FELE')",False,False
"('BOH', 'SWZ')",False,False
"('CYS', 'PF')",False,False
"('LRCX', 'ESCA')",False,False
"('PFIS', 'KOP')",False,False
"('WTFC', 'FOE')",False,False
"('AEY', 'PVAC')",False,False
"('NYV', 'ETN')",False,False
"('SCCO', 'OMC')",False,False
"('SIEB', 'PFIE')",False,False
"('XRAY', 'MCN')",False,False
"('CPB', 'PRK')",False,False
"('DY', 'CTHR')",False,False
"('ROCK', 'CFG')",False,False
"('CLR', 'MET')",False,False
"('AGLE', 'CSX')",False,False
"('COST', 'CTRE')",False,False
"('MS', 'BNJ')",False,DISSOLVED
"('STXS', 'OSBC')",False,False
"('PRGS', 'PG')",False,False
"('DBL', 'IPI')",False,False
"('LMNX', 'WYNN')",False,False
"('SMP', 'WATT')",False,False
"('WEYS', 'ALL')",False,False
"('BSTG', 'FRGI')",False,False
"('MDIT', 'TTWO')",False,False
"('MCEP', 'DVN')",True,False
"('ALCO', 'SSD')",True,True
"('FUL', 'BTHE')",False,False
"('TLCC', 'CMC')",False,False
"('TRMT', 'VLY')",False,False
"('DST', 'VEII')",False,DISSOLVED
"('BEGI', 'RQI')",False,False
"('PPT', 'JCO')",False,False
"('BOMN', 'IDTY')",False,False
"('HMNY', 'XENE')",False,False
"('SCWX', 'WRI')",False,False
"('SRPT', 'GFY')",False,False
"('DLA', 'OSTK')",False,True
"('STBZ', 'PUB')",False,False
"('OVBC', 'SGEN')",False,False
"('NMT', 'DERM')",False,False
"('EVA', 'WBC')",False,False
"('NBD', 'SVT')",True,False
"('LMNR', 'AJX')",False,True
"('CLDR', 'NID')",False,False
"('SLP', 'GRWC')",False,False
"('BME', 'CBAY')",False,False
"('SGRY', 'CRZO')",False,False
"('TRMK', 'LBY')",False,False
"('TSBK', 'OTTW')",False,False
"('ELOX', 'PTC')",False,False
"('ENDV', 'BMRA')",False,False
"('BKH', 'MDXG')",False,False
"('BG', 'DCT')",False,True
"('KERX', 'NKSH')",False,False
"('AMZN', 'SHO')",False,False
"('LSI', 'HVT')",False,False
"('INWK', 'SEIC')",False,False
"('DCO', 'EV')",False,False
"('OKE', 'GMZ')",False,False
"('BY', 'IPI')",False,False
"('DLR', 'MACK')",False,False
"('TGTX', 'FORR')",False,True
"('TXT', 'SAIC')",False,False
"('LNN', 'SOI')",True,False
"('EHT', 'CTO')",True,False
"('AIMT', 'ORNC')",False,False
"('DSU', 'SIVB')",False,False
"('DDD', 'LTRE')",False,False
"('ERII', 'PBSV')",False,False
"('NBIX', 'IT')",False,False
"('NVUS', 'ZAIS')",False,DISSOLVED
"('TDW', 'PRPL')",True,False
"('NR', 'RTN')",False,False
"('TEUM', 'NTG')",False,False
"('DLX', 'MKGI')",False,False
"('STON', 'HUSA')",False,True
"('SEIC', 'GDV')",False,False
"('INGN', 'NVAX')",False,False
"('ANTH', 'AMPH')",False,False
"('CEQP', 'SLG')",False,False
"('CCF', 'CERS')",False,False
"('INAP', 'SRNE')",False,True
"('CCL', 'SYY')",False,False
"('QCOM', 'USM')",False,False
"('RP', 'AYTU')",False,False
"('AFSI', 'HWBK')",False,False
"('MYO', 'XEL')",False,False
"('CYDY', 'INFO')",False,False
"('HLYK', 'SKYW')",True,False
"('KRG', 'SBFG')",False,False
"('CETY', 'MATW')",False,False
"('FREVS', 'LMAT')",False,False
"('ARRS', 'OMC')",False,False
"('VCEL', 'NXJ')",False,False
"('DXYN', 'PEIX')",False,False
"('STCB', 'GNCA')",False,DISSOLVED
"('FE', 'SPG')",False,False
"('EFF', 'ADS')",False,False
"('RMR', 'CVON')",False,True
"('CSPI', 'SVU')",False,False
"('ASMB', 'PCF')",False,False
"('NWL', 'CBIO')",False,False
"('RREDX', 'SNV')",False,False
"('MYF', 'HSON')",False,False
"('SLGD', 'UNIT')",False,False
"('XTNT', 'TBI')",False,False
"('VASO', 'DNOW')",False,False
"('SKY', 'ETX')",True,False
"('HTLF', 'RE')",False,False
"('FFBC', 'FLT')",False,False
"('BKCC', 'FGEN')",False,False
"('LQDT', 'FSSN')",False,False
"('PLUS', 'EGIF')",False,False
"('PSTI', 'CLDR')",False,False
"('ZGNX', 'BFO')",False,False
"('GWRE', 'EVN')",False,False
"('AI', 'AKR')",False,False
"('BLH', 'ILG')",True,True
"('PTGX', 'RGS')",False,False
"('SCHW', 'AUTO')",False,False
"('GBX', 'ST')",False,False
"('GMRE', 'QMCI')",False,False
"('SYNH', 'SCD')",False,False
"('ESMC', 'JPM')",False,True
"('AWF', 'DUUO')",False,False
"('FSCT', 'HOFT')",False,False
"('BKT', 'WWE')",False,False
"('HMTV', 'EGLE')",False,False
"('ABT', 'ENRT')",False,False
"('BLPH', 'GEVO')",False,False
"('USEG', 'LPTH')",False,False
"('CBU', 'ONCS')",False,False
"('MPW', 'SYKE')",True,False
"('RES', 'BIEI')",False,False
"('NTRS', 'APHE')",False,False
"('BCOR', 'CRCM')",False,False
"('BKT', 'SIG')",False,False
"('HNRG', 'ADMP')",False,False
"('MSRT', 'GGG')",False,True
"('BSTN', 'MCHX')",False,False
"('AOS', 'BLH')",True,False
"('CPSS', 'NX')",False,False
"('FEYE', 'M')",False,False
"('PDEX', 'MPWR')",True,False
"('HFC', 'VSTO')",False,False
"('CHN', 'BYM')",True,False
"('LJPC', 'EXAS')",False,False
"('IHC', 'ILMN')",False,False
"('MTN', 'SUME')",False,False
"('MOST', 'MTST')",False,False
"('MXIM', 'EOS')",False,False
"('CBAI', 'BOOT')",False,False
"('BBLS', 'HEP')",False,True
"('AER', 'BJZ')",False,True
"('WVVI', 'STAA')",True,False
"('CVG', 'INFO')",False,True
"('PQG', 'SGRY')",False,False
"('BSPM', 'FAX')",False,False
"('GTT', 'SFST')",False,False
"('BDN', 'PRTS')",False,False
"('BBSI', 'CEIX')",False,False
"('KBAL', 'BRQS')",False,False
"('SYF', 'ADI')",False,False
"('CCOI', 'PRTX')",False,False
"('ENCR', 'VIVO')",False,False
"('FGB', 'IAE')",False,False
"('PATK', 'IP')",False,False
"('PLNT', 'MACK')",False,False
"('CMCO', 'CDMO')",False,False
"('WSTG', 'VICI')",False,False
"('CCR', 'MAS')",False,False
"('ETO', 'DLPN')",False,False
"('ITW', 'AVNW')",False,False
"('PZC', 'PICO')",False,False
"('CMC', 'QQQX')",False,False
"('CENX', 'USAK')",False,False
"('TEAR', 'ARKR')",True,False
"('HAIN', 'OSIS')",False,False
"('GNRC', 'PG')",False,False
"('GBLI', 'CMTV')",False,False
"('CIEN', 'BDSI')",False,False
"('EBS', 'BK')",False,False
"('GPC', 'TAST')",False,False
"('KS', 'ATRC')",False,False
"('NTG', 'AM')",False,False
"('TMQ', 'SIX')",False,False
"('DTRC', 'MCR')",False,False
"('SR', 'CDR')",False,False
"('CNNE', 'MXE')",False,False
"('PFSI', 'DVD')",False,False
"('PM', 'SYK')",False,False
"('LDL', 'AMSC')",False,False
"('BRFH', 'AMSF')",False,False
"('AVAV', 'HLYK')",False,False
"('BANF', 'USAC')",False,False
"('ZNGA', 'GRMM')",False,False
"('LUVU', 'CCNE')",False,False
"('KFRC', 'FLS')",False,False
"('BKK', 'MOS')",True,True
"('IRBT', 'CCI')",False,False
"('FSFG', 'AVDL')",False,False
"('MDIT', 'STBA')",False,False
"('NPV', 'NRO')",False,False
"('VYGR', 'CIF')",False,False
"('BOX', 'BK')",False,False
"('DCPH', 'ECOM')",False,False
"('ONB', 'ESSA')",False,False
"('G', 'INDB')",False,False
"('IPG', 'GPOR')",False,False
"('ESCA', 'BXP')",False,False
"('GMZ', 'CHS')",False,False
"('DTE', 'RKDA')",False,False
"('BCPC', 'SPRO')",False,False
"('FCCO', 'MCR')",False,False
"('ECYT', 'TFSL')",False,False
"('DHIL', 'TXN')",True,False
"('AMWD', 'NVEE')",False,False
"('CYBE', 'NTRA')",False,False
"('RSPP', 'MICR')",False,False
"('TNET', 'JHB')",False,False
"('CVS', 'WYY')",False,False
"('DTRC', 'CONN')",False,False
"('CPE', 'CGBD')",False,False
"('MLI', 'CERS')",False,False
"('KSU', 'MAR')",False,False
"('TDY', 'VICI')",False,False
"('BMRC', 'SANM')",False,False
"('BTZ', 'TRTX')",False,False
"('NPV', 'STKS')",False,False
"('GDP', 'EHI')",False,False
"('POOL', 'HTA')",False,False
"('NAZ', 'HTGC')",False,False
"('BURL', 'AZO')",False,False
"('RYTM', 'ICPT')",False,False
"('NICK', 'PG')",True,True
"('UEC', 'CII')",False,True
"('BTT', 'NTRP')",False,False
"('FEYE', 'FTLF')",False,False
"('NHA', 'AGHC')",False,True
"('PI', 'VLO')",False,False
"('GBT', 'LPTH')",False,False
"('ETCK', 'Y')",True,False
"('KW', 'FLL')",False,False
"('CRWS', 'AMRB')",False,False
"('NDAQ', 'MDLZ')",False,False
"('DX', 'SCCO')",False,True
"('GRA', 'BSTN')",False,True
"('KNX', 'HIW')",False,False
"('HOV', 'WLH')",False,False
"('PNW', 'GTHX')",False,False
"('OFLX', 'WK')",False,False
"('CPTA', 'BOOT')",False,False
"('ELTP', 'BRT')",False,True
"('BA', 'BLCM')",False,False
"('NVUS', 'OIS')",False,False
"('USA', 'MYN')",False,False
"('CFR', 'ARTX')",False,False
"('TRMT', 'SHBI')",False,False
"('FCEL', 'LGIH')",False,False
"('FKYS', 'RLJE')",False,False
"('GNMK', 'MARK')",False,False
"('IONS', 'CWCO')",False,False
"('VXRT', 'CFFN')",False,False
"('BRK-A', 'NLSN')",False,False
"('RYES', 'GCV')",False,False
"('EFSC', 'NPK')",False,False
"('EMN', 'CZFS')",False,False
"('GTS', 'ORLY')",False,False
"('PKTX', 'MUJ')",False,False
"('MSP', 'ARCC')",False,False
"('SMBC', 'INVA')",False,False
"('TTC', 'MYHI')",False,False
"('ESRT', 'XOG')",False,False
"('FCHS', 'HMST')",False,True
"('CBKM', 'IMKTA')",False,False
"('DXC', 'RHI')",True,False
"('MYDP', 'TNH')",True,DISSOLVED
"('TVPT', 'BLMN')",False,False
"('GPOR', 'CARS')",False,False
"('PWR', 'PCK')",False,False
"('ATEC', 'EQFN')",True,False
"('SASR', 'CYAN')",False,False
"('EHT', 'CANN')",True,False
"('TDW', 'OMTK')",False,False
"('PNW', 'ZOM')",False,False
"('XFLT', 'TEVA')",True,False
"('KTWO', 'HBCP')",False,False
"('NLSN', 'MTST')",False,False
"('VR', 'LEG')",False,False
"('EXD', 'MSCC')",False,DISSOLVED
"('GBCS', 'ENZ')",False,False
"('MCB', 'CRVW')",False,True
"('JGH', 'EAT')",False,False
"('HSC', 'ARAY')",False,False
"('IRIX', 'GBT')",False,False
"('CORT', 'APLP')",False,DISSOLVED
"('ALV', 'MCOA')",True,False
"('GFED', 'NPN')",True,False
"('LIFE', 'PZZA')",False,True
"('GLYC', 'FCPT')",False,False
"('PRU', 'UWN')",False,False
"('BOMN', 'SSD')",False,False
"('PHIL', 'CAI')",True,False
"('EGRX', 'NATI')",False,False
"('DNR', 'BOCH')",False,False
"('PXLW', 'UTG')",False,False
"('AMRS', 'YEXT')",False,False
"('BOXL', 'NSC')",False,False
"('ADMA', 'XHR')",False,False
"('GNC', 'UHS')",False,False
"('THW', 'APEN')",False,False
"('MTZ', 'WYNN')",False,False
"('DIN', 'LTUM')",False,False
"('TGLO', 'EHT')",False,False
"('BKE', 'XPLR')",True,False
"('BAYK', 'POWL')",False,False
"('CF', 'EMCF')",False,False
"('EXDI', 'EVRI')",False,True
"('ECPG', 'JNP')",False,False
"('REPH', 'IQV')",False,False
"('BIG', 'BSTN')",False,False
"('RWLK', 'ERII')",False,False
"('SPH', 'CRY')",False,True
"('CORI', 'BUFF')",False,DISSOLVED
"('GPN', 'IPCC')",False,False
"('JCTCF', 'WLKR')",True,False
"('SRCH', 'RMNI')",False,True
"('HQY', 'PPG')",False,False
"('AIMT', 'SHW')",False,False
"('YUM', 'SLS')",False,False
"('CASA', 'FLEX')",False,False
"('OBLN', 'SHO')",False,False
"('COT', 'FNHC')",False,False
"('GRA', 'CRVL')",False,False
"('WMGI', 'CVX')",False,False
"('CTDH', 'NMIH')",False,True
"('AVGR', 'EXC')",False,False
"('PRGO', 'NEWT')",False,False
"('TYG', 'EPZM')",False,False
"('NJMC', 'CLEV')",False,False
"('MSBI', 'SBRA')",False,False
"('SIRI', 'TEL')",False,False
"('CVG', 'EFX')",False,True
"('CLW', 'URG')",False,False
"('PBYA', 'IIIN')",True,True
"('EBSB', 'ATRS')",False,False
"('FARO', 'CBPX')",False,False
"('BYD', 'RST')",False,False
"('BSIG', 'BLFS')",False,False
"('RNR', 'MPB')",False,False
"('MRTN', 'SPIN')",False,False
"('CIEIQ', 'DRH')",False,DISSOLVED
"('P', 'IMMU')",False,False
"('MBCQ', 'WST')",False,False
"('INCY', 'SJI')",False,False
"('MYL', 'XLRN')",False,False
"('CZR', 'GNMK')",False,False
"('PNC', 'NHTC')",False,False
"('WTFC', 'CLM')",False,False
"('GNC', 'MOD')",False,False
"('SYTE', 'BFY')",False,False
"('MX', 'CLGX')",False,False
"('NRZ', 'ZYNE')",False,False
"('LKAI', 'BIEI')",True,False
"('WCN', 'CACC')",False,True
"('LW', 'MNST')",False,False
"('CYAN', 'INLX')",False,False
"('FNBG', 'NXJ')",False,False
"('ACLS', 'UBCP')",False,False
"('GKOS', 'CBU')",False,False
"('MG', 'STRZ')",False,False
"('NXC', 'JTA')",False,False
"('SMRT', 'MSBF')",False,False
"('MXL', 'BEN')",False,False
"('RES', 'ICE')",False,False
"('WSTRF', 'BPMC')",False,False
"('GABC', 'CVLT')",False,False
"('CSWI', 'IKNX')",False,False
"('TLF', 'PEGI')",True,False
"('HFC', 'PDCE')",False,False
"('THM', 'FATE')",False,False
"('RDFN', 'DISH')",False,True
"('MOFG', 'PBI')",False,False
"('AYTU', 'KO')",False,False
"('PVAC', 'KMPH')",False,False
"('PH', 'MED')",False,False
"('PETQ', 'CMO')",False,False
"('XPER', 'CIM')",False,False
"('KLAC', 'CSOD')",False,False
"('TENX', 'SWK')",False,True
"('R', 'GERN')",False,False
"('MDCL', 'PRO')",False,False
"('MYC', 'ETSY')",False,False
"('MRCC', 'BNED')",False,False
"('AMRB', 'TJX')",False,True
"('MOBQ', 'LEDS')",False,False
"('CLUB', 'SRDX')",False,False
"('IVC', 'ADES')",False,False
"('VTVT', 'VVUS')",False,False
"('INTX', 'EMN')",False,False
"('WEN', 'EXP')",False,False
"('CYS', 'PLT')",False,False
"('MNOV', 'NPK')",False,False
"('REG', 'LEA')",False,False
"('MYN', 'TRC')",False,False
"('NKG', 'MNTX')",False,False
"('APO', 'BCOV')",False,False
"('NAVI', 'GPX')",False,False
"('MTG', 'ETH')",False,False
"('NMI', 'PFGC')",False,False
"('MLAB', 'BSTN')",True,False
"('MEI', 'FPH')",False,False
"('IFF', 'NYT')",False,False
"('CEI', 'QTRX')",False,False
"('NWHM', 'ELOX')",False,False
"('TTEK', 'ARI')",True,False
"('SCHN', 'LLY')",False,False
"('ROG', 'STK')",False,True
"('CMPR', 'FLWS')",False,False
"('OPY', 'AP')",False,False
"('PLRM', 'PHX')",False,False
"('AMRK', 'RTIX')",False,False
"('LCNB', 'HTBK')",False,False
"('UBFO', 'EPD')",False,False
"('VVC', 'TSC')",False,False
"('ETH', 'NL')",False,False
"('CMD', 'APLE')",False,False
"('SOI', 'MTSI')",False,False
"('GDP', 'CVCY')",False,False
"('TMO', 'FMN')",False,False
"('FCX', 'HMST')",False,False
"('LII', 'PAYC')",False,False
"('CIA', 'MCOA')",False,True
"('TERP', 'SLG')",False,False
"('AERI', 'NVIV')",True,False
"('VTVT', 'TXRH')",False,True
"('VICA', 'CLEV')",False,False
"('FGB', 'ESXB')",False,False
"('PRSS', 'BOOT')",False,False
"('IRNC', 'RAND')",True,False
"('HQH', 'MED')",False,True
"('BXP', 'ANY')",False,False
"('CATC', 'ETP')",False,True
"('MRLN', 'ABTX')",False,True
"('MHK', 'GLAE')",False,False
"('DHX', 'CAH')",False,False
"('BBK', 'CORR')",False,False
"('WEBK', 'GROW')",False,True
"('EVTC', 'JXSB')",False,DISSOLVED
"('RNST', 'INTU')",False,False
"('COG', 'HPQ')",False,False
"('MATW', 'EXDI')",False,False
"('COT', 'DLYT')",False,False
"('NIM', 'GPN')",False,True
"('CCXI', 'EQBK')",False,False
"('CLUB', 'GRF')",False,False
"('PFG', 'VXEL')",False,False
"('SWKH', 'RGS')",False,False
"('TOCA', 'INGR')",False,False
"('CLDR', 'DCOM')",False,False
"('ETP', 'ESOA')",False,True
"('RDN', 'WRI')",False,False
