pair,2017Q2,2017Q3
"('FATE', 'LIFE')",False,False
"('CIX', 'KRO')",False,True
"('CIX', 'NL')",False,False
"('EMO', 'CTR')",True,False
"('JCOM', 'CMCT')",False,False
"('SPNE', 'IART')",False,False
"('VMC', 'RF')",False,False
"('GLO', 'GLQ')",False,True
"('GLO', 'GLV')",False,True
"('DO', 'L')",False,False
"('BGY', 'BOE')",False,False
"('TTEN', 'ATLS')",False,False
"('GLV', 'GLQ')",False,True
"('TPX', 'SIX')",False,False
"('OKE', 'OGS')",False,False
"('ITW', 'NTRS')",False,False
"('RETA', 'APEN')",False,False
"('PIH', 'BTN')",False,False
"('ISL', 'ABE')",True,False
"('JANL', 'GLBZ')",False,True
"('ISIG', 'AIRT')",False,False
"('INIT', 'INTT')",False,False
"('TJX', 'GNC')",False,False
"('PBI', 'TDOC')",False,False
"('TDC', 'ALV')",False,False
"('PKO', 'PCM')",False,False
"('NBIX', 'BIIB')",False,False
"('BFAM', 'BURL')",False,False
"('MS', 'IBM')",False,False
"('SRCL', 'QDEL')",False,False
"('PMM', 'PMO')",True,False
"('GIM', 'EMF')",False,False
"('GIM', 'TDF')",False,False
"('GIM', 'TEI')",False,False
"('SYRS', 'LIFE')",True,False
"('MGEN', 'ZFGN')",False,False
"('OPK', 'TRXC')",False,False
"('GER', 'GMZ')",False,False
"('ICPT', 'SGEN')",False,False
"('TDF', 'TEI')",False,False
"('ACGL', 'BIVV')",False,False
"('AAP', 'PRGO')",False,True
"('ANGO', 'LNTH')",False,False
"('ENTG', 'TER')",False,False
"('FULT', 'YORW')",False,False
"('VAC', 'HT')",False,False
"('HT', 'CDOR')",False,True
"('SCD', 'CEM')",False,False
"('SCD', 'CTR')",False,False
"('SCD', 'EMO')",False,False
"('LOGM', 'CTXS')",False,False
"('HPE', 'MRK')",False,False
"('ALNY', 'IRWD')",False,False
"('SYRS', 'ALNY')",False,False
"('AAMC', 'RESI')",False,False
"('TTI', 'CCLP')",False,False
"('DS', 'NRZ')",False,False
"('MAR', 'BA')",False,False
"('SANW', 'SNES')",False,False
"('RIGL', 'NVUS')",False,False
"('MYJ', 'BLJ')",False,False
"('MYJ', 'MUJ')",False,True
"('GGG', 'FUL')",False,False
"('PFE', 'AIG')",False,False
"('COLL', 'TTPH')",False,False
"('ALNY', 'LIFE')",False,False
"('SNPS', 'TER')",False,False
"('AMRN', 'CHMA')",False,False
"('XPER', 'MRVL')",False,False
"('NL', 'VHI')",False,False
"('DRH', 'VAC')",False,False
"('LC', 'SQ')",False,False
"('TEI', 'EMF')",False,False
"('RESN', 'LII')",True,False
"('ILMN', 'VCYT')",False,False
"('BRTX', 'APDN')",False,False
"('GBT', 'MYOK')",True,False
"('INCY', 'SGEN')",False,False
"('VHI', 'KRO')",False,False
"('VMC', 'XEL')",False,False
"('HXL', 'TFX')",False,False
"('ADM', 'GCI')",False,False
"('PKG', 'TEN')",False,False
"('IMGN', 'GLYC')",False,False
"('PBF', 'NRG')",False,False
"('COLL', 'AMAG')",False,False
"('BXS', 'DEL')",False,False
"('HAWK', 'PAY')",False,DISSOLVED
"('BA', 'CAT')",False,False
"('FITB', 'MPC')",False,False
"('RYAM', 'TECD')",False,False
"('VCRA', 'FIVN')",False,False
"('NOW', 'VEEV')",False,False
"('QDEL', 'AXDX')",False,False
"('PRI', 'ZION')",False,False
"('IART', 'OMI')",False,False
"('OMC', 'CAR')",False,False
"('FCB', 'CLI')",True,False
"('FCB', 'ICE')",False,False
"('SGMS', 'FCX')",False,False
"('CPE', 'CBI')",False,False
"('DGX', 'INAP')",False,False
"('MNE', 'MUI')",False,False
"('ECL', 'RSG')",False,False
"('EFF', 'EFT')",False,True
"('WTBA', 'UFCS')",False,False
"('BANR', 'FBP')",False,False
"('FE', 'TSE')",False,False
"('TROW', 'MKC')",False,False
"('AGIO', 'BLUE')",False,False
"('ARQL', 'SELB')",False,False
"('ANTH', 'CBAY')",False,False
"('BOKF', 'OKE')",False,False
"('BFY', 'BQH')",True,False
"('BFY', 'BSE')",False,False
"('BFY', 'MNE')",True,False
"('STMP', 'PRSS')",False,False
"('SFE', 'AWK')",False,False
"('ALL', 'MMM')",False,False
"('BIVV', 'BIIB')",False,False
"('CMP', 'OMN')",False,False
"('DERM', 'FPRX')",True,False
"('INGR', 'AKS')",False,False
"('TIPRX', 'TIPWX')",True,True
"('LYV', 'LSXMA')",False,False
"('LYV', 'LSXMK')",False,False
"('RETA', 'CRVS')",False,False
"('DVA', 'KND')",True,False
"('SFE', 'VG')",False,False
"('EMN', 'CB')",False,False
"('NOW', 'PSTG')",False,False
"('ORCL', 'AKAM')",False,False
"('MRTX', 'BMRN')",False,False
"('TSE', 'ST')",True,False
"('GCP', 'MKSI')",False,False
"('HUBB', 'KAMN')",False,False
"('LSXMA', 'CHTR')",False,False
"('LSXMK', 'CHTR')",False,False
"('TYG', 'NDP')",False,False
"('TYG', 'NTG')",False,False
"('EPZM', 'TSRO')",False,DISSOLVED
"('BLJ', 'MUJ')",True,True
"('GERN', 'ILMN')",False,False
"('GNC', 'BIG')",False,False
"('SAGE', 'ALNY')",False,False
"('CHTR', 'DISCK')",False,False
"('CHTR', 'DISCA')",False,False
"('MNE', 'BQH')",True,False
"('MNE', 'BSE')",True,False
"('FSLR', 'INT')",False,False
"('CRVS', 'APEN')",True,False
"('KLXI', 'COL')",False,DISSOLVED
"('NAV', 'RIG')",False,False
"('LXRX', 'BUFF')",False,False
"('SIR', 'FVE')",False,True
"('IBM', 'PG')",False,False
"('LPI', 'AR')",False,False
"('RARE', 'SGEN')",False,False
"('SNV', 'GPC')",False,False
"('JRO', 'JSD')",False,False
"('CUBI', 'ACFC')",False,False
"('DFIN', 'DBD')",False,False
"('SO', 'GPC')",False,False
"('TA', 'FVE')",False,False
"('EXR', 'TEN')",False,False
"('CLSD', 'AERI')",False,False
"('UVV', 'OMI')",False,True
"('PGRE', 'REG')",False,False
"('LNC', 'LUV')",False,False
"('BSE', 'BQH')",True,False
"('AMRS', 'CDXS')",False,False
"('GT', 'NRG')",False,False
"('DDS', 'PAYC')",False,False
"('UTX', 'MDLZ')",False,False
"('CPS', 'PHH')",False,False
"('INVA', 'CCXI')",False,False
"('VGM', 'AT')",False,False
"('VGM', 'ON')",False,False
"('MIC', 'WPX')",False,False
"('PNC', 'MDLZ')",False,False
"('PNC', 'MPC')",False,False
"('ASB', 'AAP')",False,False
"('ASB', 'KMB')",False,False
"('BSM', 'CRZO')",False,False
"('CRZO', 'CPT')",False,False
"('CTL', 'MITL')",False,DISSOLVED
"('CHRW', 'OTTR')",False,False
"('TJX', 'DNKN')",False,False
"('VTGN', 'DRRX')",False,False
"('TMPS', 'SGMS')",False,False
"('TMPS', 'COWN')",False,False
"('ARNA', 'RARE')",False,False
"('VEEV', 'SPLK')",False,False
"('SHAK', 'SIG')",False,False
"('SP', 'THC')",False,False
"('SP', 'KAMN')",False,False
"('OSK', 'CACI')",False,False
"('RGLS', 'EXEL')",False,False
"('RGLS', 'BIIB')",False,False
"('TG', 'UVV')",False,False
"('NFLX', 'GOOG')",False,False
"('NFLX', 'ANET')",False,False
"('NFLX', 'GLUU')",False,False
"('EGOV', 'UMBF')",False,False
"('SM', 'CCLP')",False,False
"('SM', 'TTI')",False,False
"('BME', 'BAF')",False,False
"('BME', 'BSD')",False,False
"('GNTX', 'BWA')",False,False
"('GNTX', 'STRL')",False,False
"('R', 'NATI')",False,False
"('HAWK', 'CAR')",False,False
"('HAWK', 'CVG')",False,False
"('CNC', 'PPL')",False,False
"('GBAB', 'GOF')",False,False
"('GBAB', 'GGM')",False,False
"('GBAB', 'FMO')",False,False
"('PHM', 'SPXC')",False,False
"('OUT', 'TTWO')",False,False
"('SAGE', 'BIVV')",False,False
"('WIRE', 'CSWC')",False,False
"('VER', 'CXP')",False,False
"('VYGR', 'GBT')",False,False
"('LSCC', 'AMBA')",False,False
"('KWR', 'RBCN')",False,False
"('TRU', 'ALL')",False,False
"('DKS', 'HOME')",False,False
"('PBI', 'HSY')",False,False
"('TDC', 'JBT')",False,False
"('FCN', 'DD')",False,False
"('FCN', 'ITT')",False,False
"('WBS', 'CLH')",False,False
"('CRM', 'AABA')",False,DISSOLVED
"('VC', 'COMM')",False,False
"('CTL', 'WTI')",False,False
"('WY', 'XEL')",False,False
"('WY', 'SSP')",False,False
"('PKO', 'PFLEX')",False,False
"('PKO', 'PGP')",False,False
"('PGRE', 'DEI')",False,False
"('CMI', 'HOG')",False,False
"('CERS', 'PKI')",False,False
"('NBIX', 'ADRO')",False,False
"('IQI', 'AT')",False,False
"('IQI', 'ON')",False,False
"('PGR', 'KEY')",False,False
"('PRU', 'NWL')",False,False
"('APD', 'FOLD')",False,False
"('APD', 'VRTX')",False,False
"('ED', 'HMHC')",False,False
"('VR', 'VNO')",False,DISSOLVED
"('SPWR', 'HPQ')",False,False
"('ROP', 'CRL')",False,False
"('ROP', 'CVG')",False,True
"('ROP', 'STAY')",False,False
"('JNPR', 'CTXS')",False,False
"('JNPR', 'LOGM')",False,False
"('JNPR', 'KLAC')",False,False
"('CPN', 'PRGO')",False,DISSOLVED
"('CMCSA', 'AMKR')",False,False
"('ANDE', 'FE')",False,False
"('L', 'CMD')",False,False
"('UNVR', 'TDC')",False,False
"('PTLA', 'SCMP')",False,DISSOLVED
"('APPF', 'TLYS')",False,False
"('MA', 'RM')",False,False
"('CDNA', 'VCYT')",False,False
"('CDNA', 'FPRX')",False,False
"('CDNA', 'BCRX')",False,False
"('EVBG', 'VECO')",False,False
"('XHR', 'AAL')",False,False
"('LHCG', 'BLBD')",False,False
"('ITRI', 'POR')",False,False
"('AERI', 'TRVN')",False,False
"('AERI', 'IRWD')",False,False
"('FCN', 'TROW')",False,False
"('FCN', 'RXN')",False,False
"('VNDA', 'SAGE')",False,False
"('PLYA', 'AGNC')",False,False
"('ICPT', 'ILMN')",False,False
"('ICPT', 'CORT')",False,False
"('ICPT', 'GERN')",False,False
"('NCR', 'JNPR')",False,False
"('CIO', 'WHLR')",False,False
"('DNKN', 'LLY')",False,False
"('DNKN', 'LOW')",False,False
"('DNKN', 'RLGY')",False,False
"('MMC', 'UNP')",False,False
"('AET', 'BSX')",False,False
"('DGX', 'JBL')",False,False
"('HOLX', 'PODD')",False,False
"('RAD', 'KMX')",False,False
"('VTVT', 'SIGA')",False,False
"('VRTV', 'HAS')",False,False
"('FLT', 'GPN')",False,False
"('VRTS', 'SFE')",False,False
"('CVG', 'TRU')",False,False
"('NATR', 'MRLN')",False,False
"('NOC', 'JACK')",False,False
"('ATHX', 'ACOR')",True,False
"('FI', 'CLR')",False,False
"('ALBO', 'AMAG')",False,False
"('OSUR', 'WST')",False,False
"('POL', 'ASH')",False,False
"('BBF', 'MQY')",False,False
"('BBF', 'MNE')",False,False
"('BBF', 'BQH')",False,False
"('BBF', 'BFY')",False,False
"('BBF', 'BSE')",False,False
"('BBF', 'EFT')",False,False
"('BBF', 'EFF')",False,False
"('VYGR', 'BLUE')",False,False
"('VYGR', 'INCY')",False,False
"('VYGR', 'ALKS')",False,False
"('PK', 'KRG')",False,False
"('MTRN', 'KEY')",False,False
"('MTRN', 'FOE')",False,False
"('PANL', 'HIL')",False,False
"('ISRG', 'MLNX')",False,False
"('CRL', 'HURN')",False,False
"('CVS', 'GE')",False,False
"('FCCY', 'SIGI')",False,False
"('EQC', 'REG')",False,False
"('EQC', 'PGRE')",False,False
"('EQC', 'MITT')",False,True
"('WHR', 'YUM')",False,False
"('ALSN', 'MSA')",False,False
"('NFBK', 'MSEX')",False,False
"('STLY', 'AMNB')",False,False
"('STLY', 'PGEM')",False,True
"('STLY', 'LPNT')",False,DISSOLVED
"('ASNA', 'FRGI')",False,False
"('UTX', 'INTC')",False,False
"('ARR', 'PSA')",False,False
"('KMX', 'PHM')",False,False
"('CP', 'CMG')",False,False
"('CP', 'APD')",False,False
"('TMO', 'CL')",False,False
"('ON', 'X')",False,False
"('T', 'M')",False,False
"('T', 'TUP')",False,False
"('AEP', 'POL')",False,False
"('PM', 'GT')",False,False
"('VG', 'DNKN')",False,False
"('SCMP', 'PDLI')",False,DISSOLVED
"('VLT', 'AT')",False,False
"('VLT', 'ON')",False,False
"('NP', 'FSS')",False,False
"('KEYS', 'TRMB')",False,False
"('L', 'EV')",False,False
"('BSD', 'BLW')",False,False
"('BSD', 'BDJ')",False,False
"('BSD', 'BAF')",False,False
"('BSD', 'BGT')",False,False
"('BSD', 'BGR')",False,False
"('BSD', 'BGY')",False,False
"('BSD', 'HYT')",False,False
"('BSD', 'BTZ')",False,False
"('BR', 'DBD')",True,False
"('STE', 'MSFG')",False,False
"('JUNO', 'SYRS')",False,False
"('ONTX', 'CLDX')",False,False
"('MAR', 'WGL')",False,DISSOLVED
"('MAR', 'TWTR')",False,False
"('PLXS', 'MTSC')",False,False
"('BDJ', 'BGIO')",False,False
"('WFC', 'KR')",False,False
"('WFC', 'FIVE')",False,False
"('AMGN', 'BA')",False,False
"('CVS', 'MEDP')",False,False
"('EW', 'AMN')",False,False
"('EW', 'OMI')",False,False
"('PRGO', 'SNSS')",True,False
"('PRGO', 'CCXI')",False,False
"('SYRS', 'ICPT')",False,False
"('SYRS', 'SGEN')",False,False
"('CVS', 'RYAM')",False,False
"('SLG', 'XHR')",False,False
"('MO', 'PNK')",False,False
"('HPQ', 'DISCK')",False,False
"('HPQ', 'DISCA')",False,False
"('CAT', 'SYY')",False,False
"('CL', 'AET')",False,False
"('ABUS', 'CLDX')",False,False
"('KMB', 'WRI')",False,False
"('TSRO', 'BFAM')",True,DISSOLVED
"('PLSE', 'MVEN')",False,False
"('ICUI', 'IRBT')",False,False
"('ICUI', 'NSTG')",False,False
"('SQ', 'MDLZ')",False,False
"('EHTH', 'REPH')",False,False
"('SRRA', 'MAS')",False,False
"('SRRA', 'KELYA')",False,False
"('CRL', 'CVG')",False,False
"('CRL', 'STAY')",False,False
"('JWN', 'ALK')",False,False
"('OPK', 'GPX')",False,False
"('DFIN', 'MDXG')",False,False
"('DFIN', 'ENV')",False,False
"('F', 'PCG')",False,False
"('AMBC', 'DYN')",False,False
"('BAX', 'OI')",True,False
"('BAX', 'GT')",False,False
"('NVCR', 'ZNGA')",False,True
"('AIR', 'KS')",False,False
"('AIR', 'KMPR')",False,False
"('GOGO', 'FMBI')",False,False
"('KRA', 'FE')",False,False
"('KAR', 'ANGI')",False,False
"('ACN', 'HAWK')",False,False
"('ACN', 'SCHW')",False,False
"('ICPT', 'RARE')",False,False
"('ICPT', 'AVXS')",False,False
"('HBAN', 'KELYA')",False,False
"('RTIX', 'RDNT')",False,False
"('NUVA', 'CNXR')",False,False
"('PCM', 'PFLEX')",False,False
"('PCM', 'PGP')",False,False
"('MAIN', 'TISI')",False,False
"('MAIN', 'PWR')",False,False
"('TDF', 'FT')",False,False
"('TDF', 'FTF')",False,False
"('BEBE', 'DTRM')",False,False
"('BEBE', 'PRSS')",False,False
"('BEBE', 'STMP')",False,False
"('BEBE', 'ITI')",False,False
"('OOMA', 'FISV')",False,False
"('OOMA', 'UIS')",False,False
"('FTNT', 'TNAV')",False,False
"('MRK', 'CRL')",False,False
"('TRHC', 'KFRC')",False,False
"('EMI', 'ETJ')",False,False
"('EMI', 'EIP')",False,False
"('EMI', 'EFR')",False,False
"('EMI', 'EIM')",False,False
"('EMI', 'ETW')",False,False
"('EMI', 'EFF')",False,True
"('EMI', 'EMJ')",False,False
"('EMI', 'NYH')",False,False
"('EMI', 'EVP')",False,False
"('EMI', 'MAB')",False,False
"('EMI', 'MMV')",False,False
"('EMI', 'EVY')",False,False
"('EMI', 'EVO')",False,False
"('EMI', 'EVM')",False,True
"('EMI', 'EIO')",False,False
"('EMI', 'ETO')",False,False
"('EMI', 'EVT')",False,False
"('EMI', 'ETB')",False,False
"('EMI', 'ETV')",False,False
"('EMI', 'CEV')",False,False
"('EMI', 'EVN')",False,False
"('EMI', 'EXD')",False,False
"('EMI', 'EXG')",False,False
"('EMI', 'ETX')",False,False
"('EMI', 'ETY')",False,False
"('EMI', 'EHT')",False,False
"('EMI', 'EFT')",False,True
"('EMI', 'ENX')",False,False
"('EMI', 'EIA')",False,False
"('EMI', 'ETG')",False,False
"('EMI', 'EVF')",False,False
"('EMI', 'EOT')",False,False
"('EMI', 'MIW')",False,False
"('EMI', 'EVG')",False,False
"('EMI', 'EOS')",False,False
"('EMI', 'EOI')",False,False
"('LMFA', 'HCI')",False,False
"('NUVA', 'ELGX')",False,False
"('WK', 'AEL')",False,False
"('HPE', 'QTNA')",False,False
"('HPE', 'CDNS')",False,False
"('SEAS', 'RL')",False,True
"('SEAS', 'HLT')",False,False
"('NOC', 'FIS')",False,False
"('CAT', 'HAL')",False,False
"('CAT', 'SRE')",False,False
"('MS', 'FB')",False,False
"('MS', 'NSC')",False,False
"('BIOC', 'CNAT')",False,False
"('FMC', 'GVA')",False,False
"('FMC', 'POL')",False,False
"('LBY', 'MYE')",False,False
"('MRCY', 'CACI')",False,False
"('GWW', 'HI')",False,False
"('IOTS', 'SYNA')",False,False
"('INO', 'CDNA')",False,False
"('CRK', 'PUMP')",False,False
"('PVH', 'RUTH')",False,False
"('PVH', 'HST')",False,False
"('GPX', 'TRXC')",False,False
"('UFPT', 'ECYT')",False,False
"('DRI', 'AAP')",False,False
"('CRBO', 'RHNO')",False,False
"('ATNI', 'EXPD')",True,False
"('DXLG', 'VRA')",False,False
"('PRU', 'DRE')",True,False
"('PRU', 'PK')",False,False
"('SPXC', 'FELE')",True,False
"('SPXC', 'CSL')",False,True
"('BGT', 'BGIO')",False,False
"('RGR', 'HSC')",False,False
"('RGR', 'VEC')",False,True
"('BAC', 'HDS')",False,False
"('BAC', 'AEP')",False,False
"('INAP', 'DY')",False,True
"('HST', 'DLR')",False,False
"('HST', 'VER')",False,False
"('JPC', 'NEV')",False,False
"('JPC', 'NCB')",False,False
"('JPC', 'JMF')",True,False
"('JPC', 'NHA')",False,True
"('JPC', 'NIQ')",False,False
"('JPC', 'JQC')",False,False
"('JPC', 'SPXX')",False,False
"('JPC', 'JRI')",False,False
"('JPC', 'JCE')",False,False
"('JPC', 'NMS')",False,False
"('JPC', 'JPI')",False,True
"('JPC', 'JFR')",False,False
"('JPC', 'QQQX')",False,False
"('JPC', 'DIAX')",True,False
"('JPC', 'JMLP')",False,False
"('JPC', 'NPN')",False,False
"('JPC', 'JRO')",False,True
"('JPC', 'JTD')",False,False
"('JPC', 'JHY')",False,False
"('JPC', 'NMZ')",False,False
"('JPC', 'NBB')",False,False
"('JPC', 'JLS')",False,False
"('JPC', 'BXMX')",False,False
"('JPC', 'NJV')",False,False
"('JPC', 'NUW')",False,False
"('JPC', 'JSD')",False,False
"('JPC', 'JGH')",False,False
"('JPC', 'NYV')",False,False
"('JPC', 'NID')",False,False
"('JPC', 'JHB')",False,False
"('HCCI', 'FRME')",True,False
"('EMJ', 'ETJ')",False,False
"('EMJ', 'EIP')",False,True
"('EMJ', 'EFR')",False,False
"('EMJ', 'EIM')",False,False
"('EMJ', 'ETW')",False,True
"('EMJ', 'EFF')",False,False
"('EMJ', 'NYH')",False,True
"('EMJ', 'EVP')",False,False
"('EMJ', 'MAB')",False,True
"('EMJ', 'MMV')",False,False
"('EMJ', 'EVY')",False,False
"('EMJ', 'EVO')",True,True
"('EMJ', 'EVM')",False,False
"('EMJ', 'EIO')",False,False
"('EMJ', 'ETO')",True,False
"('EMJ', 'EVT')",False,False
"('EMJ', 'ETB')",False,True
"('EMJ', 'ETV')",False,True
"('EMJ', 'CEV')",False,False
"('EMJ', 'EVN')",False,False
"('EMJ', 'EXD')",True,False
"('EMJ', 'EXG')",False,True
"('EMJ', 'ETX')",True,False
"('EMJ', 'ETY')",True,False
"('EMJ', 'EHT')",False,True
"('EMJ', 'EFT')",False,False
"('EMJ', 'ENX')",True,False
"('EMJ', 'EIA')",False,False
"('EMJ', 'ETG')",False,False
"('EMJ', 'EVF')",False,False
"('EMJ', 'EOT')",False,False
"('EMJ', 'MIW')",True,True
