pair,2017Q2
"('CMA', 'PPT')",False
"('PTI', 'GPX')",False
"('DFIN', 'TEI')",False
"('LBAI', 'PKBK')",False
"('MLNX', 'AGLE')",False
"('ACC', 'EACO')",False
"('BLW', 'AI')",True
"('KMF', 'UBOH')",False
"('ERA', 'SCX')",False
"('NOVN', 'PFIN')",False
"('OII', 'TWNK')",False
"('GDP', 'EFR')",False
"('QUOT', 'DCOM')",False
"('INSG', 'SKT')",False
"('BRC', 'TTPH')",False
"('RFP', 'VSLR')",False
"('CBRL', 'CAA')",False
"('TGI', 'BCRH')",False
"('PSA', 'CGNT')",False
"('CSTR', 'BAYK')",False
"('AMNL', 'CFRX')",False
"('CBMG', 'DXC')",False
"('GNBC', 'CRAI')",False
"('TXN', 'GEOS')",False
"('CRK', 'TREX')",False
"('SOAN', 'PLSE')",False
"('ADMS', 'GECC')",False
"('NTG', 'BSM')",False
"('MANT', 'NUW')",True
"('egov', 'LSCG')",False
"('WEYS', 'JLS')",False
"('SAVE', 'BKH')",False
"('LGND', 'MLVF')",False
"('WSTL', 'VIVE')",False
"('SRDX', 'SWZ')",False
"('ATRS', 'SUNW')",False
"('BURL', 'FORR')",False
"('HOLX', 'BAX')",False
"('KIRK', 'RTNB')",False
"('PBIP', 'ICHR')",False
"('NVCR', 'IGC')",False
"('DXYN', 'AMRH')",False
"('NTRS', 'AXS')",False
"('SKAS', 'AOBC')",False
"('APEN', 'ESRX')",False
"('KSU', 'VKQ')",False
"('CEV', 'PI')",False
"('CHDN', 'IIPR')",False
"('MRVL', 'AAL')",False
"('CTAS', 'qpwr')",False
"('RESI', 'MBCN')",False
"('CAMP', 'ALE')",False
"('UNM', 'GRA')",False
"('EZPW', 'GNBC')",False
"('RBCN', 'WLK')",False
"('CL', 'AMRN')",False
"('MXL', 'FFBC')",False
"('WTT', 'CHD')",False
"('CBMG', 'CLBS')",False
"('CTO', 'TBBK')",False
"('JBT', 'YELP')",False
"('AIV', 'FCBC')",False
"('SMP', 'VVC')",False
"('ABBV', 'CASH')",False
"('WRE', 'LNC')",False
"('BLSP', 'STRT')",True
"('PERY', 'TBI')",False
"('NJR', 'BKH')",False
"('TWO', 'XNCR')",False
"('RLI', 'VAC')",True
"('ISTR', 'JFIL')",False
"('SINO', 'AI')",False
"('DE', 'MOD')",False
"('CDW', 'RLH')",False
"('TITN', 'RRC')",False
"('ATRS', 'STLY')",False
"('MO', 'PBH')",False
"('PBIP', 'SYX')",False
"('SSKN', 'tait')",False
"('edgw', 'MAYS')",False
"('DYN', 'AVP')",False
"('ARC', 'SWK')",False
"('ACIW', 'EXR')",False
"('KELYA', 'FMI')",False
"('RMD', 'JFR')",False
"('CREE', 'KALV')",False
"('MEDP', 'FNCX')",False
"('NEOG', 'RL')",False
"('NGL', 'GECC')",False
"('WCFB', 'GGZ')",True
"('RTRX', 'INTC')",False
"('NMIH', 'XXII')",False
"('SPAR', 'ANDE')",False
"('SCD', 'NKSH')",False
"('ODFL', 'VLY')",False
"('CVEO', 'APD')",False
"('LTRPA', 'DCT')",False
"('DSU', 'FVRG')",False
"('CBB', 'WWD')",False
"('TGLS', 'COT')",False
"('CBB', 'WRK')",False
"('MFV', 'TYG')",False
"('AR', 'CIVB')",False
"('CSS', 'FBHS')",False
"('MTDR', 'EBIX')",False
"('SPAR', 'DTRM')",False
"('AMS', 'FNGN')",False
"('NRZ', 'CSLT')",False
"('CUTR', 'CYDY')",False
"('FCCO', 'CAP')",True
"('NATI', 'RTIX')",False
"('IDA', 'LCII')",False
"('WOR', 'INTX')",False
"('WRLD', 'HDS')",False
"('SMCI', 'MTG')",False
"('DFIN', 'RHNO')",False
"('CREG', 'NRO')",False
"('EYES', 'SUM')",False
"('TTWO', 'MLVF')",False
"('FL', 'BBOX')",False
"('MXE', 'SRCH')",True
"('SVT', 'BRG')",False
"('TNRG', 'LC')",True
"('FRAF', 'NPO')",False
"('vicr', 'SGRP')",False
"('WBS', 'CATS')",False
"('CUBI', 'SYF')",False
"('NBO', 'LAQ')",True
"('AGM', 'CYDY')",False
"('NHC', 'TWI')",False
"('Emcf', 'DOOR')",False
"('AWF', 'CEM')",False
"('PLBC', 'DLHC')",False
"('EWBC', 'INVE')",True
"('DSL', 'EIGI')",False
"('JWN', 'MPWR')",False
"('DE', 'KDMN')",False
"('PSTI', 'EVT')",False
"('FBM', 'TNDM')",False
"('QTWO', 'FINL')",False
"('PF', 'KEM')",False
"('JHY', 'TCS')",False
"('KSS', 'RRGB')",True
"('PVCT', 'BCO')",False
"('BTHE', 'WING')",False
"('SHSP', 'PLRM')",False
"('STRL', 'AMPE')",False
"('ETG', 'NAVB')",False
"('MFIN', 'RDN')",False
"('BC', 'LXRX')",False
"('DLTH', 'FCBC')",False
"('RLGY', 'PRAH')",False
"('ACBI', 'TIF')",True
"('GARS', 'CONE')",False
"('HABT', 'SODI')",False
"('AVGR', 'CA')",False
"('DMRC', 'GMZ')",False
"('EV', 'ALGN')",False
"('CNS', 'ELY')",False
"('BASI', 'CALA')",False
"('SCI', 'BLUE')",False
"('hbmd', 'Emcf')",True
"('WERN', 'SAIA')",False
"('PTLA', 'IKNX')",False
"('JYNT', 'RTNB')",False
"('COST', 'DX')",False
"('GPN', 'YELP')",False
"('M', 'JUNO')",False
"('REPH', 'MNOV')",False
"('NDLS', 'AN')",False
"('SSTK', 'CSBK')",False
"('SYY', 'TWX')",False
"('HOLX', 'BAC')",False
"('CVA', 'FBSS')",False
"('HY', 'AHH')",False
"('CFRX', 'LLNW')",False
"('WMC', 'SPLP')",False
"('AVEO', 'ATEN')",False
"('GHY', 'ASIX')",False
"('SRE', 'ENX')",False
"('KWR', 'evbn')",False
"('CLNE', 'NEN')",False
"('HSKA', 'BLMT')",False
"('BBY', 'INWK')",False
"('AINV', 'FOE')",False
"('CHRW', 'CBB')",False
"('MD', 'SAMG')",False
"('ETP', 'BCEI')",False
"('ACTG', 'VPRB')",False
"('FMCC', 'RNDB')",False
"('TCF', 'FANG')",False
"('ICD', 'TG')",False
"('SXI', 'UNT')",False
"('SOHO', 'TCBK')",False
"('GLPI', 'CPSS')",False
"('SCYX', 'WBT')",False
"('ALBO', 'ASPS')",False
"('PCM', 'ARW')",False
"('SSTK', 'UFPT')",False
"('AVHI', 'FXNC')",False
"('JBT', 'APO')",False
"('AVP', 'BLMN')",False
"('XOXO', 'MLAB')",True
"('CHRS', 'AGLE')",False
"('JCOM', 'IONS')",False
"('XOMA', 'BCYP')",False
"('TDF', 'EVOL')",False
"('MX', 'ENDP')",False
"('ALLY', 'CVTI')",False
"('ARR', 'SCKT')",False
"('PODD', 'HRB')",False
"('SIG', 'VST')",False
"('CNA', 'STX')",False
"('UNFI', 'PATK')",False
"('RGNX', 'BSD')",False
"('AFB', 'XOM')",False
"('SENEB', 'KPTI')",False
"('LC', 'HSY')",False
"('PGRE', 'POR')",False
"('ISTR', 'BQH')",False
"('NBB', 'NVFY')",False
"('INST', 'EMI')",False
"('TAYD', 'BAC')",False
"('BX', 'LDOS')",False
"('EVY', 'ADSW')",False
"('DYN', 'AMBC')",False
"('GERN', 'NVEE')",False
"('MSEX', 'TRGP')",False
"('IEC', 'OCLR')",True
"('XFTB', 'CATO')",False
"('OPTT', 'ATSG')",True
"('XOXO', 'IMDZ')",False
"('COST', 'MMLP')",False
"('UPLD', 'AMEH')",False
"('ETX', 'RIV')",False
"('XRAY', 'CLEV')",False
"('MPX', 'ZOES')",False
"('VRME', 'CNK')",True
"('CF', 'NXJ')",False
"('NWLI', 'CPLA')",False
"('BA', 'FCBC')",False
"('FIVN', 'CSWI')",False
"('BMRN', 'CZR')",False
"('ETW', 'INVA')",False
"('KNX', 'SBCF')",False
"('hnrg', 'DTE')",False
"('AMBS', 'QURE')",False
"('CMT', 'CHSCP')",False
"('HOMB', 'SUMR')",False
"('NVR', 'BEN')",False
"('HZO', 'DD')",False
"('GMED', 'OAS')",False
"('CTBI', 'VABK')",False
"('LOPE', 'TDOC')",False
"('VLO', 'SHEN')",False
"('CL', 'AIN')",False
"('MYN', 'SRLP')",True
"('RBCAA', 'BRKS')",False
"('BA', 'AAN')",False
"('NRO', 'NUW')",False
"('GFED', 'CHE')",True
"('mpay', 'DXC')",False
"('TROW', 'JMDA')",False
"('XLRN', 'HYI')",False
"('UMH', 'SJI')",False
"('MLSS', 'edgw')",True
"('ARC', 'ADSK')",False
"('ACHC', 'DXPE')",False
"('VMI', 'LAWS')",False
"('ARNA', 'BAYK')",False
"('FSBW', 'CSWI')",False
"('BKH', 'USAT')",True
"('WAFD', 'BSD')",False
"('NTLA', 'LPLA')",False
"('EPM', 'PLCE')",False
"('ESTE', 'FII')",False
"('FNHI', 'MBFI')",False
"('HOPE', 'CVS')",False
"('MX', 'GPN')",False
"('UMH', 'WRK')",False
"('PPBI', 'LADR')",False
"('ANET', 'FCNCA')",False
"('CNCG', 'STAA')",False
"('TWER', 'GORO')",False
"('LTRE', 'BJRI')",False
"('JGH', 'LXRP')",False
"('ANGO', 'ITCI')",False
"('IPCC', 'OAS')",False
"('ANGI', 'PM')",False
"('LTBR', 'BWA')",False
"('MTX', 'CCS')",False
"('SINO', 'KWR')",False
"('CNBKA', 'LITE')",False
"('KMF', 'SELB')",False
"('ECOM', 'JCP')",False
"('ICPT', 'PMD')",False
"('WOR', 'WTR')",False
"('LB', 'BNET')",False
"('JADG', 'SNX')",False
"('QDEL', 'PAY')",False
"('LSTR', 'MG')",False
"('SJM', 'RE')",False
"('MCD', 'OC')",False
"('FTK', 'BNET')",False
"('NVEE', 'FSP')",False
"('GPX', 'UPL')",False
"('NSTG', 'STLT')",False
"('GLPI', 'FLR')",False
"('GPOR', 'REG')",False
"('EVOL', 'CG')",False
"('e', 'SREV')",True
"('LEA', 'NBRV')",False
"('NG', 'STRS')",False
"('HRTG', 'AXGN')",False
"('AYR', 'FSLR')",False
"('TITN', 'MFST')",False
"('ILMN', 'PEBK')",False
"('CLSH', 'LZB')",False
"('NBY', 'CREX')",False
"('ORMP', 'TCBK')",False
"('QUOT', 'ENBL')",False
"('SAL', 'TZOO')",True
"('PHM', 'FLIR')",False
"('VVC', 'ADS')",False
"('ALOG', 'FTLF')",False
"('FE', 'PPL')",False
"('IBOC', 'DCT')",False
"('MCN', 'LXU')",False
"('AGFS', 'PHH')",True
"('EXC', 'NJR')",False
"('KOS', 'PAY')",False
"('INS', 'HRC')",False
"('JVA', 'AHL')",False
"('FRAF', 'FTEK')",False
"('QUMU', 'AMS')",False
"('AWF', 'STAF')",False
"('WSCI', 'TWLO')",False
"('ACBI', 'HIL')",True
"('CL', 'qpwr')",False
"('DTGI', 'WU')",True
"('JCAP', 'CAPL')",False
"('MRVL', 'ATI')",False
"('ASMB', 'HQY')",False
"('GME', 'MGEE')",False
"('HOFT', 'XXII')",False
"('SMSI', 'TPH')",True
"('NWCN', 'HCHC')",False
"('ICUI', 'GLUU')",False
"('NTIP', 'OMTK')",False
"('JCP', 'RE')",False
"('SQ', 'ETP')",False
"('AERI', 'LSCG')",False
"('IMMR', 'KIN')",False
"('CWST', 'APA')",False
"('MMLP', 'BOE')",False
"('MPLX', 'BNET')",False
"('CLB', 'CTT')",False
"('RFI', 'HUBB')",False
"('BR', 'NPO')",False
"('SRI', 'STK')",False
"('NWL', 'BAF')",False
"('CVA', 'MNK')",False
"('SYNA', 'MRTX')",False
"('MDU', 'LNN')",False
"('IAF', 'AGLE')",False
"('TPB', 'JAKK')",False
"('ZION', 'RTN')",False
"('SCON', 'GPX')",True
"('DMRC', 'COT')",False
"('IMGN', 'SOR')",False
"('ADC', 'MTX')",False
"('MSTR', 'CRWS')",False
"('WDAY', 'NJR')",False
"('HHC', 'AVGO')",False
"('AIRG', 'WTT')",False
"('SRNA', 'IGD')",False
"('INOD', 'GROW')",False
"('DFIN', 'RP')",False
"('UFPT', 'BRN')",False
"('CRM', 'FNB')",False
"('SMSI', 'CEI')",False
"('NFLX', 'WFC')",False
"('RHI', 'UBOH')",True
"('IGAP', 'FB')",False
"('CC', 'CSBK')",False
"('CTLT', 'AFH')",True
"('MCI', 'EZPW')",False
"('CEVA', 'OMF')",False
"('GME', 'CASI')",False
"('LUNA', 'GOLF')",False
"('CRIS', 'LSXMK')",False
"('XL', 'TORM')",False
"('STBZ', 'ASB')",False
"('PRTY', 'ROCK')",False
"('CPAH', 'CTR')",False
"('RSSS', 'HRI')",False
"('MYRG', 'UAN')",False
"('S', 'POPE')",False
"('SLGN', 'CBL')",False
"('EGL', 'LAUR')",True
"('NWE', 'JMF')",True
"('JOUT', 'hnrg')",False
"('AVXS', 'SYF')",False
"('SBRA', 'DHIL')",False
"('JKHY', 'Y')",False
"('RCL', 'SNGX')",False
"('NWLI', 'TREE')",False
"('ASYS', 'IP')",False
"('MLM', 'GGN')",False
"('MYOV', 'BQH')",False
"('ADM', 'ZYNE')",False
"('AMSC', 'PKBK')",False
"('PRTA', 'BLMT')",False
"('GTIM', 'NTRI')",True
"('SO', 'ADMS')",False
"('PLX', 'AMTX')",False
"('FINL', 'SNTW')",False
"('WNEB', 'MMMB')",False
"('sbgi', 'EVBN')",False
"('SSP', 'AB')",False
"('IHRC', 'WIRE')",False
"('UTMD', 'PWOD')",False
"('WLDN', 'AWK')",True
"('FCNCA', 'BAF')",False
"('STRZ', 'GNC')",False
"('HAIN', 'CBSH')",False
"('IIN', 'FVRG')",False
"('NVAX', 'PDCE')",True
"('ALOG', 'GRMC')",False
"('KEX', 'BSQR')",False
"('RMBS', 'FNF')",False
"('RNWK', 'MARA')",False
"('MAN', 'BIG')",False
"('NEN', 'IDT')",False
"('ACNB', 'PLUS')",False
"('PGEM', 'IIPR')",False
"('PAR', 'KMT')",False
"('KLIC', 'GWGH')",False
"('LADR', 'EFX')",False
"('EBS', 'AMSC')",False
"('KOSS', 'AROW')",False
"('MGM', 'IGC')",False
"('PRFT', 'TWNK')",False
"('ACBI', 'CCEL')",True
"('BRX', 'CVLY')",False
"('KYN', 'CPAH')",False
"('CFRX', 'IPHI')",False
"('AINV', 'CREE')",False
"('UMPQ', 'CAT')",False
"('OCX', 'APLP')",True
"('VCV', 'QTMM')",True
"('DSU', 'MAYS')",False
"('B', 'GRPN')",False
"('CTB', 'CPB')",False
"('BMRN', 'PARR')",False
"('NWBB', 'INO')",True
"('TPRE', 'WTR')",False
"('PGTI', 'FFWM')",False
"('INFO', 'NPN')",False
"('JADG', 'KIN')",False
"('UVV', 'CSGS')",False
"('MVBF', 'AXP')",False
"('TLF', 'MTX')",False
"('TWX', 'LWLG')",False
"('MANT', 'CBOE')",False
"('GEC', 'MHK')",False
"('KND', 'IAE')",False
"('AMSWA', 'MOFG')",True
"('QTWO', 'CSWC')",False
"('FORM', 'CHE')",False
"('AGCO', 'INWK')",False
"('EGRX', 'GLYC')",False
"('RPXC', 'GNK')",False
"('FSB', 'NAVB')",False
"('WERN', 'APD')",False
"('IMDZ', 'FOGO')",False
"('BAYK', 'HEAR')",True
"('pssr', 'MSBI')",False
"('PVCT', 'SPPI')",False
"('SOAN', 'TG')",False
"('INT', 'NUUU')",False
"('CI', 'GS')",False
"('KLIC', 'INT')",False
"('LOW', 'CCXI')",False
"('GSBC', 'CYAN')",False
"('SUI', 'GPN')",False
"('PCH', 'HIL')",False
"('NAV', 'EXLS')",False
"('PDEX', 'RNVA')",False
"('PDFS', 'IMMR')",False
"('ISD', 'DXR')",False
"('IRT', 'IDT')",False
"('BPMC', 'WEN')",False
"('FTAI', 'ACFC')",False
"('INTZ', 'LPLA')",False
"('KPAY', 'AAL')",False
"('PBHC', 'AQMS')",False
"('HP', 'ITIC')",False
"('NXTD', 'VBFC')",False
"('APT', 'ASPS')",False
"('CECE', 'KNDI')",False
"('ZNGA', 'CCNE')",False
"('CNAB', 'SF')",False
"('ETP', 'ACLS')",False
"('JNJ', 'GLO')",False
"('NAV', 'CDEV')",False
"('LLY', 'IROQ')",False
"('BGC', 'MRLN')",False
"('BX', 'AMRN')",False
"('BFAM', 'TRT')",False
"('GCP', 'BRG')",False
"('IBP', 'GDV')",False
"('SSD', 'AEMD')",False
"('TPCS', 'CLVS')",False
"('TLF', 'RS')",False
"('ngs', 'AYX')",False
"('ETJ', 'QBIO')",False
"('CTO', 'GER')",False
"('CFFI', 'TSLA')",False
"('lulu', 'LFVN')",False
"('CMXC', 'UCBI')",False
"('ESGR', 'cdzi')",False
"('TSN', 'SYNL')",False
"('XENE', 'HAE')",True
"('INDB', 'MAYS')",False
"('NWFL', 'ORN')",False
"('EDGW', 'PRAH')",False
"('TPHS', 'TTEC')",True
"('HOME', 'LBRDA')",False
"('SCX', 'BNED')",False
"('AVX', 'Emcf')",False
"('ON', 'REI')",False
"('UA', 'URBN')",False
"('INFI', 'PSB')",True
"('SGMO', 'PI')",False
"('MYOK', 'UPL')",False
"('ASYS', 'QPWR')",False
"('LPX', 'CSBK')",False
"('BXP', 'PACW')",False
"('EHT', 'NTIC')",False
"('MPLX', 'CGNT')",False
"('GWRS', 'KMT')",False
"('USCR', 'AAP')",False
"('NEO', 'TDW')",False
"('NDP', 'NVTA')",False
"('OMTK', 'VTGN')",True
"('AN', 'EBAY')",False
"('TMO', 'BNET')",False
"('LOAN', 'SHSP')",False
"('CMXC', 'ENLK')",False
"('KRP', 'ESIO')",False
"('IPI', 'ROCK')",False
"('FT', 'LPCN')",False
"('DMF', 'SONA')",True
"('PBI', 'SKT')",False
"('JELD', 'ARII')",False
"('BL', 'MAIN')",False
"('GMED', 'CEMI')",False
"('MCHX', 'MARA')",False
"('ORRF', 'JNP')",True
"('UBCP', 'JASN')",False
"('RYN', 'cnig')",False
"('VMW', 'WNEB')",False
"('JOB', 'MBUU')",False
"('MRVL', 'MRTX')",False
"('hnrg', 'IDTI')",False
"('FCO', 'UFS')",False
"('CHDN', 'ITGR')",False
"('ngs', 'DRE')",False
"('JNJ', 'SANW')",False
"('ICBK', 'UUUU')",True
"('FFIC', 'CBKM')",False
"('FNLC', 'SCSC')",False
"('CLRB', 'VTGN')",False
"('CIA', 'NJV')",False
"('FNCB', 'CVLY')",False
"('NTCT', 'PMTS')",False
"('WAFD', 'CVG')",False
"('NROM', 'GLO')",False
"('MSA', 'VRSN')",False
"('LW', 'GCP')",True
"('PDCE', 'TAST')",False
"('CCNE', 'OFG')",False
"('AWF', 'pesi')",False
"('GGO', 'SIGI')",False
"('JAZZ', 'VKI')",False
"('LUNA', 'IPXL')",False
"('EVOK', 'EMMS')",False
"('AEHR', 'CFFI')",False
"('NNI', 'EVI')",False
"('wlfc', 'MUI')",False
"('UBFO', 'CRBP')",False
"('COTE', 'ALT')",True
"('FC', 'GURE')",False
"('PRTY', 'EMAN')",False
"('APDN', 'WETF')",False
"('MHLD', 'CIA')",False
"('KMPR', 'CLDB')",False
"('EIGR', 'ICE')",True
"('ABCB', 'AEMD')",False
"('RMHB', 'FIZZ')",False
"('PRKA', 'CEI')",False
"('AMAT', 'TSLA')",False
"('AGX', 'EWBC')",False
"('BAH', 'PRI')",False
"('FNCB', 'WK')",False
"('OPTT', 'RNWK')",False
"('PAY', 'HRI')",False
"('DIN', 'PERY')",False
"('CHUY', 'ABG')",False
"('KPAY', 'THS')",False
"('SWM', 'TSC')",False
"('NEN', 'ASFI')",False
"('CVSI', 'OSUR')",False
"('VMC', 'JUNO')",False
"('QRHC', 'MASI')",False
"('RCIIX', 'JPI')",False
"('EEFT', 'RGS')",False
"('INSG', 'COCP')",False
"('MVBF', 'SMCI')",False
"('ARL', 'SMMF')",False
"('ROSE', 'RM')",False
"('VBFC', 'MTN')",False
"('UFPI', 'KURA')",False
"('HDP', 'CDEV')",False
"('HAIN', 'MCEP')",True
"('SNSS', 'NCBS')",False
"('UNF', 'BTN')",False
"('PRCP', 'CSGS')",True
"('ADBE', 'cdzi')",False
"('CORT', 'VREX')",False
"('RUBI', 'DENN')",False
"('ANGO', 'ZGNX')",False
"('PETS', 'PKO')",False
"('APEI', 'TTWO')",False
"('PPG', 'RNR')",False
"('CAT', 'SVU')",False
"('CTBI', 'L')",False
"('JELD', 'SR')",False
"('GAM', 'XELB')",False
"('XOXO', 'PZN')",True
"('AJX', 'MRCY')",False
"('SGMS', 'SNWV')",False
"('CVX', 'GRC')",False
"('OOMA', 'AEHR')",False
"('ACY', 'CAL')",False
"('S', 'RDUS')",False
"('MQY', 'FIVE')",False
"('EHTH', 'GRUB')",False
"('NOV', 'GCBC')",False
"('TUP', 'TMST')",False
"('ACY', 'MYL')",False
"('MKTX', 'GCP')",False
"('SSNC', 'BME')",False
"('AIZ', 'ZIVO')",False
"('XOXO', 'SAM')",True
"('NUVA', 'UEIC')",False
"('FIBK', 'GRMN')",False
"('XELB', 'PKOH')",False
"('PGLC', 'SMLR')",False
"('CRK', 'TREE')",False
"('ESE', 'MD')",False
"('KNSL', 'ANIK')",False
"('CGIX', 'FFWM')",False
"('DMF', 'NTLA')",False
"('lulu', 'CSBK')",False
"('GEL', 'ORA')",False
"('BFS', 'SCHL')",False
"('AEIS', 'YGYI')",False
"('QCOM', 'WSFS')",False
"('ALG', 'DIAX')",True
"('INGR', 'OCFC')",False
"('BFIN', 'SNGX')",False
"('KELYA', 'SWC')",False
"('CRVS', 'FOGO')",True
"('HOV', 'MBCN')",False
"('ALT', 'CIIX')",False
"('PCG', 'TY')",False
"('TECD', 'PAGP')",False
"('TPH', 'DEA')",False
"('LMFA', 'EVG')",True
"('EIM', 'TDNT')",False
"('VCV', 'KFY')",False
"('ADMS', 'AVD')",False
"('ADTN', 'HL')",False
"('LW', 'WBC')",False
"('HEWA', 'MHF')",False
"('S', 'SEAS')",False
"('PETS', 'VGM')",False
"('BERY', 'GNE')",False
"('EPR', 'CAA')",False
"('GTLS', 'HOPE')",False
"('HWKN', 'FFBC')",False
"('EMR', 'QTNT')",False
"('MRVL', 'GBT')",False
"('PDLI', 'JPI')",False
"('UNFI', 'TAST')",False
"('CACI', 'WSBC')",False
"('VBIV', 'WBS')",False
"('TPZ', 'IMCI')",False
"('CEQP', 'EVF')",False
"('FEYE', 'OMER')",False
"('LITE', 'WRE')",False
"('FORM', 'NEPH')",False
"('RYAM', 'SPWR')",False
"('GATX', 'AYR')",False
"('PGEM', 'MAA')",False
"('EFSI', 'sotk')",False
"('CCL', 'GEOS')",False
"('CATM', 'RARX')",False
"('CNDT', 'HSTM')",False
"('WKHS', 'TNC')",False
"('MCC', 'MAA')",False
"('BAX', 'GGN')",False
"('ANSS', 'EOI')",False
"('HTM', 'VPV')",False
"('NK', 'UAA')",False
"('USNA', 'BKK')",False
"('GDV', 'CAPL')",False
"('TAYD', 'MNTA')",False
"('TIPWX', 'MTRN')",False
"('RSYS', 'CMCO')",False
"('GNE', 'BLDR')",False
"('GNTX', 'ZZLL')",False
"('JGH', 'GPI')",False
"('BKU', 'BCYP')",True
"('GBCS', 'HBCP')",False
"('tzoo', 'ELON')",False
"('NOVT', 'JNP')",False
"('YRCW', 'MTEX')",False
"('MQT', 'DUK')",False
"('NBTB', 'DMB')",False
"('NROM', 'MX')",False
"('HALO', 'STAA')",False
"('HMN', 'sri')",False
"('IGA', 'EIP')",False
"('BPFH', 'BSX')",False
"('CHUY', 'r')",False
"('BMCH', 'GUT')",False
"('AINC', 'RSRV')",False
"('LGND', 'AGO')",False
"('URBN', 'TRIP')",False
"('SENEB', 'CLRO')",True
"('BUKS', 'LKSD')",False
"('RLI', 'INPX')",False
"('MDXG', 'KLDX')",False
"('BRTX', 'TWER')",False
"('MNR', 'HNDI')",False
"('PNK', 'NTN')",False
"('SHLX', 'ROG')",False
"('DLTR', 'IGD')",False
"('MX', 'QQQX')",False
"('WING', 'GHC')",False
"('WVVI', 'UE')",False
"('EVOK', 'LARK')",False
"('WASH', 'NFX')",False
"('JILL', 'CRI')",False
"('SDPI', 'SPTN')",False
"('SMTC', 'SWK')",False
"('FSTR', 'KOS')",False
"('ARII', 'TLYS')",False
"('HYI', 'FCB')",False
"('FOLD', 'LH')",False
"('OBMP', 'MFM')",False
"('IHRC', 'SBOW')",False
"('MCRB', 'AFH')",False
"('RF', 'PBCT')",False
"('BRC', 'JPC')",False
"('OCUL', 'PPG')",False
"('WRLD', 'CLBS')",False
"('BLUE', 'BXMX')",False
"('BKU', 'LNTH')",False
"('EV', 'MGRC')",False
"('JWN', 'STWD')",False
"('STRZ', 'NMFC')",False
"('MCK', 'LOGI')",False
"('LOGG', 'EQFN')",False
"('EOT', 'NNI')",False
"('MTDR', 'NVRO')",False
"('MBUU', 'OIS')",True
"('SCKT', 'LOCO')",False
"('UTMD', 'ESXB')",False
"('pope', 'LSTR')",False
"('PEN', 'FBMS')",False
"('CAPR', 'MPAY')",False
"('edgw', 'EVR')",False
"('AMRB', 'IPXL')",True
"('RUTH', 'fmfg')",False
"('GSBD', 'ADSK')",False
"('WTFC', 'SMRT')",False
"('IPAS', 'TDS')",True
"('SAVE', 'EIO')",False
"('IPCC', 'PLOW')",False
"('INTC', 'EDGW')",False
"('WSTRF', 'ALDX')",False
"('KRP', 'COR')",False
"('NVIV', 'SHO')",False
"('TBBK', 'BCOR')",False
"('BFS', 'IPG')",False
"('RH', 'GGZ')",False
"('MCHP', 'ACRX')",False
"('NIHD', 'DGLT')",False
"('ASTC', 'DVA')",False
"('MTB', 'BNFT')",False
"('ISBA', 'EXC')",False
"('VFC', 'CCO')",False
"('STAG', 'MKTY')",False
"('LVS', 'PFE')",False
"('GVA', 'SSKN')",False
"('PNM', 'HUBS')",False
"('ABC', 'TAUG')",False
"('wlfc', 'ALKS')",False
"('ERA', 'GSBD')",False
"('TRU', 'UNIT')",False
"('WVVI', 'WBS')",False
"('ETM', 'OUT')",False
"('RFP', 'FBMS')",False
"('ZN', 'IPI')",False
"('PEG', 'ECPG')",False
"('NWPX', 'EMF')",False
"('CDNS', 'CEM')",False
"('NWS', 'UHS')",False
"('ZN', 'FIX')",False
"('CVGW', 'COBZ')",False
"('DSU', 'LDL')",False
"('KEYS', 'FANG')",False
"('WAFD', 'CNAT')",False
"('NSTG', 'MBCN')",False
"('IPG', 'MSCI')",False
"('VAC', 'MYL')",False
"('PVCT', 'JPI')",False
"('HUBS', 'SCVL')",False
"('RDI', 'MINI')",False
"('BKT', 'CDXS')",False
"('DEL', 'TESS')",False
"('AXE', 'RWT')",False
"('NRBT', 'OMN')",False
"('SPLK', 'BCBP')",False
"('CIM', 'CVLT')",False
"('OBCI', 'OGS')",False
"('LOAN', 'GURE')",False
"('LIQT', 'WDFC')",False
"('M', 'CLNE')",False
"('WEB', 'ADUS')",False
"('hnrg', 'ICAD')",False
"('HHS', 'BX')",False
"('EGHT', 'WPZ')",False
"('CHRW', 'MEEC')",False
"('PTEN', 'ARW')",True
"('RCKY', 'CBL')",False
"('TAUG', 'TBTC')",False
"('RSYS', 'SALM')",False
"('ENG', 'HUBB')",False
"('TGC', 'LTRPA')",True
"('KF', 'MSCI')",False
"('EOT', 'AGNC')",False
"('EQBK', 'CFFI')",False
"('TROW', 'PKG')",False
"('ANIP', 'BSX')",False
"('CPRT', 'RPD')",False
"('MCHX', 'DMO')",False
"('PFMT', 'GCBC')",False
"('JNPR', 'RIG')",False
"('EKSO', 'HTZ')",False
"('NWBB', 'genc')",True
"('MCI', 'WTR')",False
"('KPTI', 'CIA')",False
"('VTA', 'XYL')",False
"('MRK', 'ZIOP')",False
"('AIZ', 'MET')",False
"('GPM', 'tait')",False
"('BW', 'dgtw')",False
"('AGN', 'PCTI')",False
"('FDX', 'BTZ')",False
"('VG', 'SNMX')",False
"('IIM', 'PBPB')",False
"('JOE', 'VYST')",False
"('GBL', 'LARK')",False
"('FNGN', 'ERC')",False
"('NX', 'ALDX')",False
"('CLI', 'DHF')",False
"('TFX', 'CBDS')",False
"('KPAY', 'CVLY')",False
