pair,2017Q2,2017Q3
"('CBAY', 'QTMM')",False,False
"('FFNW', 'DLTH')",False,False
"('IVC', 'JKHY')",False,False
"('KMB', 'ENLC')",False,False
"('SOFO', 'DIOD')",False,True
"('SMTC', 'LPNT')",False,DISSOLVED
"('NTAP', 'GGG')",False,False
"('ACU', 'APH')",False,False
"('AGCO', 'CFR')",False,False
"('INF', 'CREX')",False,False
"('NI', 'ISL')",False,False
"('NVCR', 'LOGI')",False,False
"('MAC', 'MGEE')",False,False
"('NCR', 'ALRM')",False,False
"('RYI', 'SAH')",False,True
"('VC', 'ALV')",False,False
"('CAR', 'IHIT')",False,False
"('SREV', 'PHM')",False,False
"('INSE', 'AGRX')",False,False
"('PIH', 'UNB')",False,False
"('ITRI', 'REXR')",False,False
"('GRMC', 'K')",False,False
"('KLAC', 'QNST')",False,False
"('SYX', 'FMO')",False,False
"('RMBL', 'SNES')",False,False
"('INCT', 'TLYS')",True,True
"('CGAC', 'GNTX')",False,False
"('KNSL', 'NBO')",False,False
"('NVDA', 'GDDY')",False,False
"('CBB', 'RPXC')",False,DISSOLVED
"('PH', 'NVRO')",True,False
"('MBII', 'QURE')",False,False
"('NXRT', 'SMID')",False,False
"('GLXZ', 'FTEK')",False,False
"('AOS', 'CNK')",False,False
"('AIRT', 'GMZ')",True,False
"('BANF', 'AVID')",False,False
"('PMT', 'RICK')",False,False
"('SHW', 'CIT')",False,False
"('BGG', 'PIRS')",False,False
"('PFG', 'MXL')",False,False
"('CDNA', 'LAWS')",True,False
"('QTNA', 'NKTR')",False,False
"('SIF', 'KOPN')",False,False
"('PB', 'TMP')",False,False
"('PAR', 'NBB')",False,False
"('AES', 'CCXI')",False,False
"('CBPX', 'CYS')",False,False
"('NDP', 'SBSI')",False,False
"('FORM', 'IGD')",False,False
"('DGII', 'CTMX')",False,False
"('AKTS', 'MLI')",False,False
"('F', 'pfbx')",False,False
"('LONE', 'JFIL')",False,False
"('WTER', 'GLQ')",False,False
"('IQI', 'DGLT')",False,False
"('MRVL', 'VNRX')",False,False
"('AKBA', 'BCEI')",False,False
"('COST', 'LDL')",False,False
"('AKS', 'IIF')",False,False
"('AHH', 'EPAY')",False,False
"('OI', 'CSII')",False,False
"('AXDX', 'MGRC')",False,False
"('AKBA', 'TIVO')",False,False
"('XLNX', 'Y')",False,False
"('ADC', 'GBT')",False,False
"('TITN', 'OPRX')",False,False
"('FISI', 'SOR')",False,False
"('GDEN', 'MTG')",False,False
"('CSGP', 'OC')",False,False
"('CMG', 'TREX')",False,False
"('ATOM', 'icad')",True,False
"('tnty', 'JBL')",False,False
"('UCTT', 'HLX')",False,False
"('NNUTU', 'KFY')",False,False
"('GIGL', 'STRT')",False,False
"('MPB', 'BPFH')",True,False
"('FIT', 'TMQ')",False,False
"('CHUY', 'IMTL')",False,False
"('EVY', 'GWR')",False,False
"('OCX', 'CHMA')",True,False
"('SOHO', 'BFAM')",False,False
"('CASY', 'DLHC')",False,False
"('EIA', 'MAGE')",True,False
"('MGEE', 'NWS')",False,False
"('DFIN', 'MBOT')",False,False
"('NUE', 'CAA')",False,False
"('FNRN', 'ELON')",False,False
"('BWG', 'sbgi')",False,False
"('STAF', 'RH')",False,False
"('VAR', 'JOE')",False,False
"('EZPW', 'SIGM')",False,False
"('TPB', 'SELF')",True,False
"('TRNS', 'MAIN')",True,False
"('MDGL', 'USFD')",False,False
"('ESS', 'ALGT')",False,False
"('DFIN', 'WNC')",False,False
"('MCEP', 'ADES')",False,False
"('GRX', 'REPH')",False,False
"('GTLS', 'BXMX')",False,False
"('e', 'GPK')",False,False
"('MERC', 'LCII')",False,False
"('SNWV', 'PEI')",True,False
"('TNXP', 'MMS')",True,False
"('CHCO', 'CABO')",False,False
"('BDJ', 'TMP')",False,False
"('CREG', 'HGV')",False,False
"('SQ', 'VCV')",False,False
"('STLY', 'NGL')",True,True
"('QUAD', 'ARNA')",False,False
"('OSK', 'IFF')",False,False
"('MSON', 'IDT')",False,False
"('KSS', 'HOS')",False,False
"('AHH', 'WK')",False,False
"('LMNX', 'TROV')",False,False
"('TUP', 'BIOL')",False,False
"('ACC', 'HTLF')",False,False
"('ISBA', 'TKR')",False,False
"('ASTC', 'ITI')",False,False
"('AHH', 'ZNGA')",False,False
"('LUV', 'TFX')",False,False
"('GCI', 'CYCC')",False,False
"('JVA', 'PEGA')",False,False
"('SBI', 'ED')",True,False
"('PFS', 'CSWC')",False,False
"('NURO', 'GDEN')",False,False
"('HRC', 'SCKT')",False,False
"('CNS', 'SC')",False,False
"('LUNA', 'CPT')",False,False
"('PBSK', 'TFSL')",False,False
"('IPHS', 'GBLX')",True,False
"('DYN', 'CORI')",False,False
"('PXD', 'DCO')",False,False
"('FIBK', 'RGLD')",True,False
"('GPOR', 'HSY')",False,False
"('RILY', 'LIVE')",False,False
"('CMI', 'CAH')",False,False
"('HVBC', 'PICO')",False,False
"('NI', 'OLP')",False,False
"('WK', 'CVLT')",False,False
"('SLGD', 'ACRS')",False,False
"('HHS', 'TLI')",False,False
"('JRO', 'PAHC')",False,False
"('CREG', 'CRBO')",False,False
"('CLH', 'HAE')",False,False
"('XEL', 'GWGH')",False,False
"('TBK', 'UNP')",False,False
"('RSRV', 'PED')",False,False
"('OFC', 'MGPI')",True,False
"('UTL', 'MKSI')",False,False
"('NSP', 'SPOK')",False,False
"('TTGT', 'CHFN')",False,False
"('MOMT', 'BXP')",False,False
"('ANSS', 'GLGI')",False,False
"('WHG', 'VRSN')",False,False
"('UTX', 'DFS')",False,False
"('IO', 'LDL')",True,False
"('SYNT', 'MYHI')",False,DISSOLVED
"('CHEF', 'EQBK')",False,False
"('AMRB', 'XEC')",False,False
"('XENE', 'CHDN')",False,False
"('HT', 'JNJ')",False,True
"('WMS', 'KIM')",False,True
"('MCC', 'NEA')",False,False
"('LCNB', 'BIG')",False,False
"('IRTC', 'GWRS')",False,False
"('RDUS', 'PEIX')",False,False
"('SAFT', 'V')",False,False
"('CLMT', 'wsfs')",False,False
"('AIG', 'AEHR')",False,False
"('G', 'NL')",False,False
"('MYE', 'PBIO')",False,False
"('SYF', 'SNAP')",False,True
"('FAST', 'GECC')",False,False
"('BLKB', 'MTG')",False,False
"('BDN', 'BOTJ')",False,True
"('ANGO', 'ALK')",False,False
"('PROV', 'VYCO')",False,True
"('MBCN', 'NBY')",False,True
"('GDO', 'TCP')",False,False
"('GWW', 'MYHI')",False,False
"('ARTNA', 'NWPX')",False,False
"('ADMP', 'LFUS')",False,False
"('HEWA', 'CHCI')",False,False
"('TCS', 'YPPN')",False,False
"('ACOR', 'TSLA')",True,True
"('PFNX', 'ALGT')",False,False
"('TRMB', 'VCYT')",False,False
"('ALSN', 'SVBL')",False,False
"('SLP', 'JAZZ')",False,False
"('QCOM', 'VCV')",False,False
"('BOJA', 'VIVO')",False,True
"('CIM', 'ENBL')",False,False
"('CMT', 'GFY')",False,False
"('RTRX', 'PF')",False,False
"('alco', 'UEEC')",False,True
"('FOLD', 'GBLI')",False,False
"('ITCI', 'TRGP')",False,False
"('CNCE', 'DAR')",True,False
"('DS', 'BGT')",False,False
"('MTSI', 'DPLO')",False,False
"('NID', 'LOCO')",False,False
"('RLI', 'LAQ')",True,False
"('ANGI', 'FFIV')",False,True
"('RSSS', 'PWOD')",False,True
"('LIND', 'MTNB')",False,False
"('RMD', 'MDCL')",False,False
"('AMBA', 'FOMX')",False,False
"('CMCT', 'SMM')",False,False
"('BANR', 'RTN')",False,False
"('LPNT', 'TRUE')",False,DISSOLVED
"('MAC', 'MSCI')",False,False
"('UNFI', 'SHLM')",False,False
"('STRT', 'NS')",False,False
"('APDN', 'HMTV')",False,False
"('OESX', 'AFI')",False,False
"('LSCC', 'MBFI')",False,False
"('CDZI', 'NVUS')",False,False
"('LM', 'AXAS')",False,False
"('ISBC', 'ANAT')",False,False
"('WSBF', 'VHC')",False,False
"('SRC', 'SPWH')",False,False
"('FSBW', 'PGLC')",False,DISSOLVED
"('VEEV', 'OXLC')",False,False
"('GAM', 'QTMM')",False,False
"('ENR', 'BQH')",False,False
"('AVX', 'MDC')",False,False
"('BRC', 'ESXB')",False,False
"('VGR', 'PCAR')",False,False
"('FHN', 'BFAM')",False,False
"('EGRX', 'IRWD')",False,False
"('PPG', 'CPT')",False,False
"('GERN', 'CAKE')",False,False
"('PBOX', 'PNK')",False,DISSOLVED
"('AZZ', 'ASTC')",False,True
"('STK', 'MOS')",False,True
"('XOMA', 'GCO')",False,False
"('SBSI', 'HIO')",False,False
"('LXP', 'IZEA')",False,False
"('BYD', 'AEMD')",False,True
"('VRTV', 'thmg')",False,False
"('LSXMA', 'CCL')",False,False
"('BBW', 'NJV')",False,False
"('SOTK', 'FCEL')",False,False
"('SITO', 'NTRI')",False,DISSOLVED
"('ARCC', 'VNOM')",False,False
"('RNVA', 'FINL')",True,DISSOLVED
"('AZZ', 'GNL')",True,False
"('XHR', 'CHCT')",True,False
"('FNCB', 'ADNT')",False,True
"('AHH', 'COKE')",False,False
"('PEP', 'SVU')",False,DISSOLVED
"('GBCI', 'CREX')",False,False
"('ST', 'ODP')",False,False
"('CNBKA', 'TSSI')",False,False
"('TRCK', 'AVID')",False,False
"('FTLF', 'KALV')",False,False
"('CXW', 'IRIX')",False,False
"('IIPR', 'CYRX')",False,False
"('MOV', 'FFG')",False,False
"('INF', 'DKL')",False,False
"('HOPE', 'LPSN')",False,False
"('DISCA', 'QQQX')",False,False
"('PEP', 'CRY')",False,False
"('MMP', 'CVLT')",False,False
"('OCLR', 'AIRG')",False,DISSOLVED
"('mbi', 'FHB')",False,False
"('MHO', 'IDN')",False,False
"('CSPI', 'EACO')",True,False
"('ECYT', 'BGFV')",False,False
"('ENZ', 'cvm')",False,False
"('NFLX', 'ZOES')",False,False
"('TCO', 'NWPX')",False,False
"('ABTX', 'DDR')",False,False
"('MDXG', 'BLMT')",False,False
"('FOSL', 'WIRE')",False,False
"('ROYL', 'HRTX')",True,False
"('AMCX', 'CTMX')",False,False
"('DHF', 'JQC')",False,True
"('TRU', 'IBKR')",False,False
"('ngs', 'WTM')",False,False
"('OXLC', 'MTRN')",False,False
"('WEBK', 'STOR')",True,False
"('GTS', 'VMO')",False,False
"('SRNA', 'CPSI')",False,False
"('NFG', 'WSTRF')",False,False
"('PBHC', 'SCSC')",False,True
"('PLBC', 'MXL')",False,False
"('PMT', 'EXPO')",False,False
"('EWBC', 'BLPH')",False,False
"('NCOM', 'ARTNA')",False,False
"('CZR', 'POPE')",False,False
"('fnbg', 'VRTU')",False,False
"('MPB', 'EXPD')",False,False
"('SMP', 'FIS')",False,False
"('JAZZ', 'LOCO')",False,False
"('CABO', 'CSBK')",False,False
"('SPOK', 'ETJ')",False,False
"('XEC', 'VCV')",False,False
"('AMH', 'MIDD')",False,False
"('CHCR', 'ROK')",False,True
"('NTWK', 'HAWK')",False,False
"('BCC', 'BCEI')",False,False
"('CP', 'PMBC')",False,False
"('AVXL', 'LARK')",False,False
"('FT', 'CIEN')",False,False
"('BEAT', 'TEN')",False,False
"('ELEC', 'MSEX')",False,False
"('IDA', 'MSFG')",False,False
"('GBCS', 'FFBC')",True,False
"('NYMX', 'NODK')",False,False
"('CECE', 'NRG')",False,False
"('GOGO', 'GNL')",False,False
"('NOW', 'SBCF')",False,False
"('AEIS', 'CTSH')",False,False
"('EIX', 'ENSV')",False,False
"('WEB', 'FMBI')",False,DISSOLVED
"('THO', 'CUII')",False,False
"('CACI', 'PFLEX')",True,False
"('ANAV', 'CAPR')",False,True
"('WLK', 'EXEL')",False,False
"('EVOK', 'BSPK')",False,DISSOLVED
"('UNM', 'HMNF')",False,False
"('ANCX', 'SMG')",False,False
"('OLP', 'BCBP')",False,False
"('MSEX', 'GMO')",False,False
"('TRTC', 'AET')",False,False
"('TWMC', 'ACY')",False,False
"('OTTR', 'FORR')",False,False
"('AUMN', 'TCS')",False,False
"('UUUU', 'ATRA')",True,False
"('ZUMZ', 'BX')",False,False
"('HNDI', 'IESC')",True,True
"('BHE', 'GES')",False,False
"('DWCH', 'GLBZ')",False,False
"('HSC', 'AXS')",False,False
"('WVVI', 'alco')",False,False
"('ATR', 'CAA')",False,False
"('IRM', 'COHU')",False,False
"('DPW', 'CTGO')",False,False
"('IIN', 'FDEF')",False,False
"('SITE', 'AMRC')",False,False
"('PK', 'BSD')",False,False
"('PME', 'UTHR')",False,False
"('TDC', 'PPSI')",False,False
"('HSC', 'RGLS')",False,False
"('ABT', 'XBIT')",False,False
"('JELD', 'COHU')",False,False
"('WSBC', 'IFMK')",False,False
"('AFG', 'QBAK')",False,False
"('RIV', 'PVH')",False,True
"('DDS', 'ELGX')",False,False
"('BLW', 'BSD')",True,False
"('RYI', 'LARK')",False,False
"('ANIP', 'CLEV')",False,False
"('LTC', 'INCT')",False,False
"('KLXI', 'NBL')",False,False
"('PPIH', 'POR')",False,False
"('DRQ', 'MUR')",False,False
"('ATH', 'XNCR')",False,False
"('REI', 'LAMR')",True,False
"('GBCS', 'MWA')",True,False
"('PBSK', 'LMT')",False,False
"('PTI', 'FLS')",False,False
"('PRCP', 'EPZM')",False,False
"('SWKH', 'ISR')",False,True
"('GDEN', 'SEE')",False,False
"('PGP', 'TAST')",False,False
"('BAX', 'EXTR')",False,False
"('agen', 'LAWS')",False,False
"('BGNE', 'CSTR')",False,False
"('COLB', 'NVTA')",False,False
"('DRE', 'GWB')",True,False
"('CLDB', 'INSW')",False,False
"('UTMD', 'LWLG')",False,False
"('VTR', 'CNXN')",False,False
"('PTLA', 'KMX')",False,False
"('CFRX', 'ENZ')",False,False
"('ITKG', 'PNC')",False,False
"('NVIV', 'SNGX')",False,False
"('NTLA', 'AMNL')",False,False
"('tnty', 'STI')",False,False
"('NEA', 'CMU')",False,False
"('SONA', 'NATR')",False,False
"('GSIT', 'IVC')",True,False
"('SENS', 'YPPN')",False,False
"('CHS', 'GS')",False,False
"('LOGI', 'DVN')",False,False
"('WWD', 'CDEV')",False,False
"('VLY', 'TSRO')",False,DISSOLVED
"('SYRS', 'AVA')",False,False
"('DLA', 'EVO')",False,False
"('MDCL', 'VOYA')",False,False
"('GIII', 'CPB')",False,False
"('FBSS', 'CHD')",False,False
"('SYRS', 'PRDEX')",False,False
"('TENX', 'KDMN')",False,False
"('ACGL', 'NWBO')",False,True
"('SFE', 'BVSN')",False,False
"('KFRC', 'VVC')",False,DISSOLVED
"('CTB', 'CCXI')",False,False
"('LXU', 'TWLO')",False,False
"('BGT', 'ICCH')",False,False
"('ETV', 'CNCG')",False,False
"('GEVO', 'ZIOP')",False,True
"('AXR', 'BBRG')",False,True
"('MDRX', 'ALSN')",False,False
"('DVAX', 'BBOX')",False,False
"('FBER', 'RETA')",True,False
"('IEC', 'ROP')",False,False
"('CSS', 'PLNT')",False,False
"('FTR', 'GECC')",False,False
"('INSG', 'NBEV')",False,False
"('IPG', 'INOV')",True,False
"('TMUS', 'TOL')",False,False
"('IOSP', 'DHIL')",False,False
"('MDP', 'FCEL')",False,False
"('UAN', 'FBNC')",False,False
"('COSM', 'NAVI')",False,True
"('KMF', 'AEMD')",False,False
"('CTLT', 'WTM')",False,False
"('TRC', 'CVBF')",False,False
"('SAFT', 'BKH')",False,False
"('HZNP', 'SMRT')",True,False
"('XOMA', 'CVLY')",False,False
"('OXM', 'HDS')",False,False
"('DMB', 'JAKK')",False,False
"('MLP', 'PFTI')",False,False
"('RNWK', 'THRM')",False,False
"('MELR', 'CMRX')",False,False
"('REGI', 'NAD')",False,False
"('ACRE', 'GALT')",False,False
"('JOUT', 'PATI')",False,False
"('AIMT', 'VRS')",False,False
"('DKL', 'FLXS')",True,False
"('EQM', 'ESRX')",False,DISSOLVED
"('MGM', 'QPWR')",False,False
"('NBB', 'NRT')",False,False
"('SO', 'PRPH')",False,False
"('NVFY', 'MUJ')",False,False
"('MMU', 'PENC')",True,False
"('ZUMZ', 'CHD')",False,False
"('NEN', 'M??????')",False,False
"('MDGL', 'EFX')",False,False
"('OSTK', 'USAC')",False,False
"('FSTR', 'ZAIS')",False,False
"('WLDN', 'CTR')",False,False
"('REXR', 'SRLP')",False,False
"('ZEN', 'SAIA')",False,False
"('LRCX', 'CELP')",False,False
"('MHO', 'EIA')",False,True
"('RFP', 'MMC')",False,False
"('MMI', 'ORMP')",False,False
"('GCP', 'AXS')",False,False
"('CNMD', 'TWOU')",False,False
"('MARK', 'JPEX')",False,False
"('TEUM', 'KOSS')",False,False
"('OBCI', 'LCUT')",False,False
"('IPG', 'MTZ')",True,False
"('JBLU', 'TMST')",False,False
"('ffkt', 'JGH')",False,False
"('crmz', 'CHRS')",False,False
"('RCII', 'CRBP')",False,False
"('LYTS', 'ADMA')",False,False
"('COUP', 'ELY')",False,False
"('CSGP', 'K')",False,True
"('CBMG', 'DTRM')",False,False
"('HR', 'JCP')",False,False
"('AMRK', 'FDS')",False,False
"('PNNT', 'BFIN')",False,True
"('MNTR', 'PCTI')",False,False
"('ABBV', 'UNT')",False,False
"('UEPS', 'WFC')",False,False
"('EFT', 'HYI')",False,False
"('RVNC', 'VNDA')",False,False
"('FMBH', 'IIF')",True,False
"('AIMT', 'TRTN')",False,False
"('KMG', 'PRU')",False,False
"('ARE', 'vicr')",False,False
"('BHB', 'MUR')",False,False
"('LOGI', 'TPC')",False,False
"('PLT', 'IGAP')",True,False
"('NRIM', 'ONVO')",False,False
"('ASRV', 'DISCA')",False,False
"('BKN', 'EXP')",False,False
"('GENC', 'OIA')",False,False
"('WGL', 'MOH')",False,DISSOLVED
"('VECO', 'LDOS')",False,False
"('MNP', 'NE')",True,False
"('ALSN', 'GWB')",False,False
"('PEIX', 'ECF')",False,False
"('PBBI', 'CTR')",False,False
"('IRTC', 'MGEE')",False,False
"('BLL', 'TMPS')",False,False
"('CCBG', 'NWL')",False,False
"('HDS', 'ORBC')",True,False
"('NRZ', 'MBUU')",False,False
"('FHN', 'JFR')",False,False
"('XELB', 'MELI')",False,False
"('CLDX', 'AAT')",False,False
"('OBLN', 'ELON')",False,False
"('SXI', 'KALV')",False,False
"('BBBY', 'EFX')",False,False
"('CSS', 'CVBF')",False,False
"('BBF', 'FIS')",False,False
"('CARO', 'SMG')",False,False
"('BCRX', 'CMA')",False,False
"('LQDT', 'DGICA')",False,False
"('GDDY', 'HSY')",False,False
"('NXTD', 'VCSY')",False,False
"('BBEPQ', 'CMRX')",False,True
"('RGCO', 'GWB')",False,False
"('CDW', 'TRU')",False,False
"('SRCL', 'CATY')",False,False
"('CEVA', 'JHB')",False,True
"('IPAS', 'BAC')",False,False
"('CPN', 'FPI')",False,DISSOLVED
"('JJSF', 'ADSK')",False,False
"('WWE', 'IBAL')",False,False
"('SC', 'NRT')",False,False
"('EFSI', 'CHMA')",False,False
"('AMN', 'CC')",False,False
"('CMCT', 'alco')",False,False
"('ESPR', 'SAFM')",False,False
"('LMNX', 'TDS')",False,False
"('NBO', 'SQBG')",False,False
"('SAM', 'DDR')",False,False
"('HIG', 'GWB')",False,False
"('TRUP', 'CHCO')",False,False
"('Y', 'NTN')",False,False
"('CNA', 'MAB')",False,False
"('ABAX', 'NX')",False,False
"('WKHS', 'RICK')",True,False
"('CELZ', 'MTOR')",False,False
"('PSMT', 'ATHX')",False,False
"('VRSN', 'STLT')",False,False
"('RARE', 'FTEK')",False,False
"('BGT', 'MGEN')",False,False
"('HAL', 'ARCB')",False,False
"('GLPI', 'CMRX')",False,False
"('IIIN', 'AMT')",False,False
"('CP', 'MNR')",False,False
"('ADTN', 'CKPT')",False,False
"('VMO', 'UTX')",False,False
"('WKHS', 'AVT')",False,False
"('WERN', 'HEAR')",False,False
"('CAP', 'MNE')",False,False
"('CALA', 'fmbm')",False,True
"('GTN', 'YELP')",False,False
"('HST', 'KAMN')",False,True
"('OPOF', 'IMPV')",False,False
"('HSII', 'BBY')",False,False
"('HFWA', 'MELR')",False,False
"('TRUP', 'UTMD')",True,False
"('CVLT', 'NIQ')",False,False
"('RESN', 'QQQX')",True,False
"('CII', 'PRGS')",False,False
"('ARE', 'KOPN')",False,False
"('HBCP', 'ON')",False,False
"('IIM', 'BBY')",False,False
"('HOV', 'HOG')",False,False
"('AXIM', 'BUKS')",True,False
"('FCPT', 'IEP')",False,False
"('GDO', 'LARK')",False,False
"('ACIW', 'LCII')",False,False
"('BFS', 'UPL')",False,False
"('VRME', 'LOW')",False,False
"('CLPR', 'FLT')",False,False
"('BLW', 'FLIC')",False,False
"('GATX', 'IEC')",False,False
"('SLB', 'TRN')",False,False
"('CMTL', 'WTS')",False,False
"('HYI', 'HMNF')",False,False
"('BTHE', 'RIG')",False,False
"('CZNC', 'PHH')",False,False
"('MOD', 'ENTG')",False,False
"('MLSS', 'CII')",False,False
"('BEAT', 'LPLA')",False,False
"('EGRX', 'IESC')",False,False
"('KEYS', 'LGIH')",False,False
"('BSQR', 'ACRE')",False,False
"('URBN', 'WES')",False,False
"('HOG', 'MPW')",False,False
"('ORN', 'PNK')",False,False
"('VAL', 'MCD')",False,False
"('BUFF', 'CBDS')",False,False
"('MNKD', 'OPGN')",False,False
"('AMT', 'ON')",False,False
"('MRGE', 'AEY')",False,False
"('MIK', 'MGPI')",False,False
"('TAYD', 'SERV')",True,False
"('FNMA', 'BR')",False,False
"('ecia', 'AXR')",True,True
"('SKKY', 'STX')",False,True
"('ATH', 'POOL')",False,False
"('CNCG', 'RPD')",True,False
"('EXLS', 'HL')",False,False
"('FMNB', 'MLAB')",False,False
"('CFMS', 'WNEB')",False,False
"('MFON', 'LFVN')",False,False
"('FUSB', 'ALPP')",False,False
"('PFIE', 'ESRX')",False,DISSOLVED
"('QURE', 'BIG')",False,False
"('OSK', 'LC')",False,False
"('JACK', 'VRTX')",False,False
"('AFB', 'USAP')",False,False
"('DIOD', 'SMG')",False,False
"('FMC', 'LKSD')",True,False
"('JWN', 'MPW')",False,False
"('FMNB', 'TEUM')",False,False
"('GATX', 'SRI')",False,False
"('ATLS', 'JUVF')",False,False
"('LFUS', 'CC')",False,False
"('WEYS', 'CREX')",False,False
"('SGEN', 'MA')",False,False
"('BOKF', 'POOL')",False,False
"('SNA', 'ORCL')",False,False
"('TA', 'NJR')",False,False
"('UMPQ', 'EVG')",False,False
"('LOV', 'CSWI')",False,False
"('IRDM', 'MGU')",False,True
"('SCOR', 'CSL')",False,False
"('ZION', 'RLH')",False,False
"('SR', 'CHRS')",False,False
"('CZFS', 'SBSI')",False,False
"('HAS', 'OMER')",False,False
"('FLEX', 'AEO')",False,False
"('CDTX', 'MSTR')",False,False
"('UMBF', 'GCBC')",False,False
"('CECE', 'EFR')",False,False
"('JEQ', 'USAK')",False,False
"('EVA', 'LNCE')",False,False
"('MTB', 'HIO')",False,False
"('LBAI', 'WTR')",False,False
"('dgtw', 'HCI')",False,False
"('MHN', 'SIGI')",False,False
"('IGI', 'EMD')",False,False
"('APO', 'BRKS')",False,False
"('CENT', 'BNET')",False,False
"('AGFS', 'RTNB')",False,False
"('MBOT', 'LAZ')",False,False
"('VRTX', 'VCSY')",False,False
"('USAC', 'MSON')",False,False
"('CHFS', 'fmfg')",False,True
"('PFIE', 'LONE')",False,False
"('SXI', 'ELY')",True,False
"('EGHT', 'NTWK')",False,False
"('DS', 'FORR')",False,False
"('JOUT', 'PRAH')",False,False
"('CZFS', 'SNCR')",True,False
"('CFRX', 'AYI')",False,False
"('EMCF', 'UCBA')",False,DISSOLVED
"('TREX', 'XNCR')",False,False
"('PJT', 'RCIIX')",False,False
"('RMAX', 'MAR')",False,False
"('WAFD', 'FB')",False,False
"('CERN', 'FLR')",False,False
"('O', 'WHR')",False,False
"('SHLX', 'NG')",False,False
"('FLDM', 'XBIO')",False,False
"('CSGS', 'RFIL')",False,False
"('TCF', 'BUSE')",False,False
"('EW', 'BRC')",False,False
"('RA', 'DTGI')",False,False
"('AVT', 'KAI')",False,False
"('CMD', 'PICO')",False,False
"('AAON', 'IIF')",False,False
"('MJCO', 'LPG')",False,False
"('VMO', 'CBAY')",False,False
"('MDXG', 'DO')",False,False
"('UAL', 'MINI')",False,False
"('NVEE', 'UFPT')",False,False
"('NYRT', 'GBCI')",False,False
"('NUS', 'RE')",False,False
"('USCR', 'GES')",False,False
"('CCL', 'CACC')",False,False
"('FMBH', 'AGTC')",False,False
