Date,Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume
2017-11-16,17.98,17.99,17.97,17.98,98364.0,0.0,1.0,17.98,17.99,17.97,17.98,98364.0
2017-11-15,17.98,17.99,17.97,17.98,62878.0,0.0,1.0,17.98,17.99,17.97,17.98,62878.0
2017-11-14,17.98,17.99,17.97,17.98,147691.0,0.0,1.0,17.98,17.99,17.97,17.98,147691.0
2017-11-13,17.97,17.99,17.97,17.99,171337.0,0.0,1.0,17.97,17.99,17.97,17.99,171337.0
2017-11-10,17.97,17.985,17.97,17.97,43657.0,0.0,1.0,17.97,17.985,17.97,17.97,43657.0
2017-11-09,17.96,17.99,17.96,17.98,106531.0,0.0,1.0,17.96,17.99,17.96,17.98,106531.0
2017-11-07,17.95,17.98,17.94,17.97,163450.0,0.0,1.0,17.95,17.98,17.94,17.97,163450.0
2017-11-06,17.95,17.97,17.94,17.97,72584.0,0.0,1.0,17.95,17.97,17.94,17.97,72584.0
2017-11-03,17.95,17.96,17.94,17.94,88240.0,0.0,1.0,17.95,17.96,17.94,17.94,88240.0
2017-11-02,17.96,17.975,17.94,17.94,190432.0,0.0,1.0,17.96,17.975,17.94,17.94,190432.0
2017-11-01,17.97,17.98,17.95,17.97,141978.0,0.0,1.0,17.97,17.98,17.95,17.97,141978.0
2017-10-31,17.95,17.98,17.95,17.96,131788.0,0.0,1.0,17.95,17.98,17.95,17.96,131788.0
2017-10-30,17.93,17.97,17.93,17.94,117991.0,0.0,1.0,17.93,17.97,17.93,17.94,117991.0
2017-10-27,17.94,17.96,17.92,17.94,132254.0,0.0,1.0,17.94,17.96,17.92,17.94,132254.0
2017-10-26,17.96,17.97,17.93,17.94,86696.0,0.0,1.0,17.96,17.97,17.93,17.94,86696.0
2017-10-25,17.97,17.98,17.96,17.96,76909.0,0.0,1.0,17.97,17.98,17.96,17.96,76909.0
2017-10-24,17.98,17.98,17.96,17.96,42993.0,0.0,1.0,17.98,17.98,17.96,17.96,42993.0
2017-10-23,17.98,17.98,17.96,17.96,31876.0,0.0,1.0,17.98,17.98,17.96,17.96,31876.0
2017-10-20,17.97,17.98,17.96,17.97,33772.0,0.0,1.0,17.97,17.98,17.96,17.97,33772.0
2017-10-19,17.95,17.98,17.95,17.95,28487.0,0.0,1.0,17.95,17.98,17.95,17.95,28487.0
2017-10-18,17.95,17.97,17.95,17.96,28611.0,0.0,1.0,17.95,17.97,17.95,17.96,28611.0
2017-10-17,17.97,17.97,17.94,17.94,94460.0,0.0,1.0,17.97,17.97,17.94,17.94,94460.0
2017-10-16,17.97,17.98,17.95,17.97,49245.0,0.0,1.0,17.97,17.98,17.95,17.97,49245.0
2017-10-13,17.98,17.98,17.96,17.97,45174.0,0.0,1.0,17.98,17.98,17.96,17.97,45174.0
2017-10-12,17.96,17.98,17.93,17.98,96273.0,0.0,1.0,17.96,17.98,17.93,17.98,96273.0
2017-10-11,17.94,17.98,17.94,17.95,61186.0,0.0,1.0,17.94,17.98,17.94,17.95,61186.0
2017-10-10,17.94,17.94,17.93,17.93,112570.0,0.0,1.0,17.94,17.94,17.93,17.93,112570.0
2017-10-09,17.93,17.95,17.93,17.93,67454.0,0.0,1.0,17.93,17.95,17.93,17.93,67454.0
2017-10-06,17.93,17.95,17.93,17.94,40071.0,0.0,1.0,17.93,17.95,17.93,17.94,40071.0
2017-10-05,17.94,17.94,17.925,17.93,100670.0,0.0,1.0,17.94,17.94,17.925,17.93,100670.0
2017-10-04,17.93,17.95,17.92,17.92,97053.0,0.0,1.0,17.93,17.95,17.92,17.92,97053.0
2017-10-03,17.94,17.95,17.92,17.925,322885.0,0.0,1.0,17.94,17.95,17.92,17.925,322885.0
2017-10-02,17.93,17.95,17.91,17.92,214294.0,0.0,1.0,17.93,17.95,17.91,17.92,214294.0
2017-09-29,17.93,17.93,17.905,17.92,181660.0,0.0,1.0,17.93,17.93,17.905,17.92,181660.0
2017-09-28,17.92,17.93,17.91,17.91,83600.0,0.0,1.0,17.92,17.93,17.91,17.91,83600.0
2017-09-27,17.93,17.93,17.91,17.92,125326.0,0.0,1.0,17.93,17.93,17.91,17.92,125326.0
2017-09-26,17.94,17.94,17.91,17.91,120952.0,0.0,1.0,17.94,17.94,17.91,17.91,120952.0
2017-09-25,17.91,17.94,17.91,17.93,154784.0,0.0,1.0,17.91,17.94,17.91,17.93,154784.0
2017-09-22,17.93,17.945,17.92,17.93,90538.0,0.0,1.0,17.93,17.945,17.92,17.93,90538.0
2017-09-21,17.92,17.95,17.91,17.92,276680.0,0.0,1.0,17.92,17.95,17.91,17.92,276680.0
2017-09-20,17.93,17.935,17.91,17.92,423452.0,0.0,1.0,17.93,17.935,17.91,17.92,423452.0
2017-09-19,17.92,17.94,17.92,17.93,84388.0,0.0,1.0,17.92,17.94,17.92,17.93,84388.0
2017-09-18,17.93,17.95,17.92,17.94,71794.0,0.0,1.0,17.93,17.95,17.92,17.94,71794.0
2017-09-15,17.95,17.95,17.92,17.92,157190.0,0.0,1.0,17.95,17.95,17.92,17.92,157190.0
2017-09-14,17.93,17.95,17.92,17.95,90505.0,0.0,1.0,17.93,17.95,17.92,17.95,90505.0
2017-09-13,17.91,17.96,17.91,17.94,128649.0,0.0,1.0,17.91,17.96,17.91,17.94,128649.0
2017-09-12,17.93,17.94,17.91,17.93,91279.0,0.0,1.0,17.93,17.94,17.91,17.93,91279.0
2017-09-11,17.94,17.95,17.92,17.93,632223.0,0.0,1.0,17.94,17.95,17.92,17.93,632223.0
2017-09-08,17.95,17.95,17.905,17.93,111473.0,0.0,1.0,17.95,17.95,17.905,17.93,111473.0
2017-09-07,17.95,17.95,17.93,17.94,65191.0,0.0,1.0,17.95,17.95,17.93,17.94,65191.0
2017-09-06,17.93,17.95,17.92,17.95,38523.0,0.0,1.0,17.93,17.95,17.92,17.95,38523.0
2017-09-05,17.94,17.96,17.92,17.94,71680.0,0.0,1.0,17.94,17.96,17.92,17.94,71680.0
2017-09-01,17.97,17.97,17.94,17.95,208705.0,0.0,1.0,17.97,17.97,17.94,17.95,208705.0
2017-08-31,17.91,17.98,17.885,17.98,101370.0,0.0,1.0,17.91,17.98,17.885,17.98,101370.0
2017-08-30,17.9,17.93,17.9,17.92,128691.0,0.0,1.0,17.9,17.93,17.9,17.92,128691.0
2017-08-29,17.89,17.91,17.89,17.9,215267.0,0.0,1.0,17.89,17.91,17.89,17.9,215267.0
2017-08-28,17.87,17.91,17.87,17.89,259018.0,0.0,1.0,17.87,17.91,17.87,17.89,259018.0
2017-08-25,17.9,17.92,17.87,17.87,68512.0,0.0,1.0,17.9,17.92,17.87,17.87,68512.0
