Date,Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume
2018-03-07,50.65,50.97,50.06,50.83,732399.0,0.0,1.0,50.65,50.97,50.06,50.83,732399.0
2018-03-06,50.86,51.44,49.95,51.32,886524.0,0.0,1.0,50.86,51.44,49.95,51.32,886524.0
2018-03-05,49.33,50.68,48.78,50.49,827230.0,0.0,1.0,49.33,50.68,48.78,50.49,827230.0
2018-03-02,48.56,49.95,48.01,49.67,906550.0,0.0,1.0,48.56,49.95,48.01,49.67,906550.0
2018-03-01,50.07,50.26,48.97,49.16,1482863.0,0.0,1.0,50.07,50.26,48.97,49.16,1482863.0
2017-08-07,39.62,40.77,39.449,40.34,16490722.0,0.0,1.0,39.62,40.77,39.449,40.34,16490722.0
2017-08-04,38.83,39.82,38.65,39.7,2078505.0,0.0,1.0,38.83,39.82,38.65,39.7,2078505.0
2017-08-03,38.59,40.0,38.59,38.72,2448397.0,0.0,1.0,38.59,40.0,38.59,38.72,2448397.0
2017-08-02,39.33,40.66,38.735,38.96,3967662.0,0.0,1.0,39.33,40.66,38.735,38.96,3967662.0
2017-08-01,42.0,42.24,41.41,41.97,1940432.0,0.0,1.0,42.0,42.24,41.41,41.97,1940432.0
2017-07-31,42.65,42.86,41.47,42.38,1703489.0,0.0,1.0,42.65,42.86,41.47,42.38,1703489.0
2017-07-28,42.21,42.72,41.63,42.65,917195.0,0.0,1.0,42.21,42.72,41.63,42.65,917195.0
2017-07-27,42.66,42.66,41.47,42.27,1675583.0,0.0,1.0,42.66,42.66,41.47,42.27,1675583.0
2017-07-26,42.81,42.83,41.98,42.48,889855.0,0.0,1.0,42.81,42.83,41.98,42.48,889855.0
2017-07-25,42.33,43.46,42.0,42.82,1145573.0,0.0,1.0,42.33,43.46,42.0,42.82,1145573.0
2017-07-24,42.67,42.97,42.42,42.85,1124875.0,0.0,1.0,42.67,42.97,42.42,42.85,1124875.0
2017-07-21,42.96,43.1,42.29,42.97,740605.0,0.0,1.0,42.96,43.1,42.29,42.97,740605.0
2017-07-20,42.55,43.46,42.45,42.98,921114.0,0.0,1.0,42.55,43.46,42.45,42.98,921114.0
2017-07-19,42.45,42.72,42.25,42.43,445949.0,0.0,1.0,42.45,42.72,42.25,42.43,445949.0
2017-07-18,42.0,42.29,41.86,42.18,793646.0,0.0,1.0,42.0,42.29,41.86,42.18,793646.0
2017-07-17,41.86,42.455,41.76,42.29,2132156.0,0.0,1.0,41.86,42.455,41.76,42.29,2132156.0
2017-07-14,42.84,43.01,41.64,42.01,905764.0,0.0,1.0,42.84,43.01,41.64,42.01,905764.0
2017-07-13,41.27,43.155,41.27,42.9,1590594.0,0.0,1.0,41.27,43.155,41.27,42.9,1590594.0
2017-07-12,40.9,42.11,40.71,41.12,1619007.0,0.0,1.0,40.9,42.11,40.71,41.12,1619007.0
2017-07-11,40.47,40.86,40.11,40.55,1034611.0,0.0,1.0,40.47,40.86,40.11,40.55,1034611.0
2017-07-10,41.25,41.58,39.67,40.34,1934221.0,0.0,1.0,41.25,41.58,39.67,40.34,1934221.0
2017-07-07,41.15,41.915,41.02,41.8,888463.0,0.0,1.0,41.15,41.915,41.02,41.8,888463.0
2017-07-06,41.87,42.19,40.9602,41.07,861192.0,0.0,1.0,41.87,42.19,40.9602,41.07,861192.0
2017-07-05,42.81,42.95,41.79,42.03,1383618.0,0.0,1.0,42.81,42.95,41.79,42.03,1383618.0
2017-07-03,42.48,43.48,42.43,43.02,695382.0,0.0,1.0,42.48,43.48,42.43,43.02,695382.0
2017-06-30,42.2,42.4,41.84,42.16,826790.0,0.0,1.0,42.2,42.4,41.84,42.16,826790.0
2017-06-29,41.64,42.32,41.41,41.94,1197282.0,0.0,1.0,41.64,42.32,41.41,41.94,1197282.0
2017-06-28,41.31,42.25,41.31,41.45,1048546.0,0.0,1.0,41.31,42.25,41.31,41.45,1048546.0
2017-06-27,40.63,41.45,40.62,40.98,798932.0,0.0,1.0,40.63,41.45,40.62,40.98,798932.0
2017-06-26,39.74,41.14,39.6,40.84,1164005.0,0.0,1.0,39.74,41.14,39.6,40.84,1164005.0
2017-06-23,39.48,39.65,39.12,39.52,904665.0,0.0,1.0,39.48,39.65,39.12,39.52,904665.0
2017-06-22,39.0,39.82,38.73,39.53,1268822.0,0.0,1.0,39.0,39.82,38.73,39.53,1268822.0
2017-06-21,40.26,40.68,39.11,39.39,1373490.0,0.0,1.0,40.26,40.68,39.11,39.39,1373490.0
2017-06-20,40.2,40.25,39.48,39.53,1086799.0,0.0,1.0,40.2,40.25,39.48,39.53,1086799.0
2017-06-19,40.12,40.475,39.6,40.25,1868088.0,0.0,1.0,40.12,40.475,39.6,40.25,1868088.0
2017-06-16,42.49,42.61,39.4,40.31,3081809.0,0.0,1.0,42.49,42.61,39.4,40.31,3081809.0
2017-06-15,41.98,43.13,41.785,42.76,1940687.0,0.0,1.0,41.98,43.13,41.785,42.76,1940687.0
2017-06-14,42.14,42.225,41.44,42.16,706932.0,0.0,1.0,42.14,42.225,41.44,42.16,706932.0
2017-06-13,42.11,42.42,41.2,42.11,1277622.0,0.0,1.0,42.11,42.42,41.2,42.11,1277622.0
2017-06-12,40.69,42.57,40.65,42.04,1736721.0,0.0,1.0,40.69,42.57,40.65,42.04,1736721.0
