Date,Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume
2018-03-27,25.95,26.95,25.55,25.65,1106142.0,0.0,1.0,25.95,26.95,25.55,25.65,1106142.0
2018-03-26,25.9,26.0,25.325,25.9,1145677.0,0.0,1.0,25.9,26.0,25.325,25.9,1145677.0
2018-03-23,25.9,26.05,25.6,25.6,1436447.0,0.0,1.0,25.9,26.05,25.6,25.6,1436447.0
2018-03-22,25.75,26.4,25.7,25.8,1148120.0,0.0,1.0,25.75,26.4,25.7,25.8,1148120.0
2018-03-21,25.55,26.15,25.4,26.05,1235329.0,0.0,1.0,25.55,26.15,25.4,26.05,1235329.0
2018-03-20,26.1,26.25,25.5,25.5,915379.0,0.0,1.0,26.1,26.25,25.5,25.5,915379.0
2018-03-19,27.4,27.57,25.9,26.15,1250523.0,0.0,1.0,27.4,27.57,25.9,26.15,1250523.0
2018-03-16,27.4,27.8,27.375,27.55,1158901.0,0.0,1.0,27.4,27.8,27.375,27.55,1158901.0
2018-03-15,27.6,27.875,27.25,27.45,797402.0,0.0,1.0,27.6,27.875,27.25,27.45,797402.0
2018-03-14,27.6,27.85,27.2,27.55,476760.0,0.0,1.0,27.6,27.85,27.2,27.55,476760.0
2018-03-13,27.7,28.15,27.45,27.6,1027935.0,0.0,1.0,27.7,28.15,27.45,27.6,1027935.0
2018-03-12,27.4,27.9,27.4,27.55,881970.0,0.0,1.0,27.4,27.9,27.4,27.55,881970.0
2018-03-09,27.2,27.75,27.005,27.3,1310186.0,0.0,1.0,27.2,27.75,27.005,27.3,1310186.0
2018-03-08,27.15,27.2,26.8,27.1,565964.0,0.0,1.0,27.15,27.2,26.8,27.1,565964.0
2018-03-07,26.4,27.15,26.4,26.95,1215395.0,0.0,1.0,26.4,27.15,26.4,26.95,1215395.0
2018-03-06,26.9,27.15,26.5,26.55,1345715.0,0.0,1.0,26.9,27.15,26.5,26.55,1345715.0
2018-03-05,26.4,27.1,26.1,26.7,1239639.0,0.0,1.0,26.4,27.1,26.1,26.7,1239639.0
2018-03-02,26.1,26.9,26.1,26.6,1470955.0,0.0,1.0,26.1,26.9,26.1,26.6,1470955.0
2018-03-01,26.4,26.65,25.8,26.25,1470991.0,0.0,1.0,26.4,26.65,25.8,26.25,1470991.0
2018-02-28,26.6,27.0,26.25,26.55,931492.0,0.0,1.0,26.6,27.0,26.25,26.55,931492.0
2018-02-27,27.1,27.5,26.575,26.6,602240.0,0.0,1.0,27.1,27.5,26.575,26.6,602240.0
2018-02-26,26.9,27.35,26.75,27.15,733096.0,0.0,1.0,26.9,27.35,26.75,27.15,733096.0
2018-02-23,26.45,26.925,26.45,26.9,501218.0,0.0,1.0,26.45,26.925,26.45,26.9,501218.0
2018-02-22,26.75,26.95,26.35,26.35,518285.0,0.0,1.0,26.75,26.95,26.35,26.35,518285.0
2018-02-21,26.6,27.25,26.6,26.75,706415.0,0.0,1.0,26.6,27.25,26.6,26.75,706415.0
2018-02-20,27.05,27.375,26.5,26.65,1170171.0,0.0,1.0,27.05,27.375,26.5,26.65,1170171.0
2018-02-16,26.9,27.55,26.85,27.25,1317156.0,0.0,1.0,26.9,27.55,26.85,27.25,1317156.0
2018-02-15,27.15,27.3,26.8,27.0,1039675.0,0.0,1.0,27.15,27.3,26.8,27.0,1039675.0
2018-02-14,26.55,27.15,26.55,26.85,1153674.0,0.0,1.0,26.55,27.15,26.55,26.85,1153674.0
2018-02-13,27.05,27.075,26.3,26.85,897445.0,0.0,1.0,27.05,27.075,26.3,26.85,897445.0
2018-02-12,26.95,27.25,26.8,27.1,1281331.0,0.0,1.0,26.95,27.25,26.8,27.1,1281331.0
2018-02-09,27.25,27.25,26.45,26.9,975198.0,0.0,1.0,27.25,27.25,26.45,26.9,975198.0
2018-02-08,27.05,27.25,26.7248,27.0,1146888.0,0.0,1.0,27.05,27.25,26.7248,27.0,1146888.0
